AR1410B.PV,CCSFIC1401.PV,CCSPI1407B.PV,CCSPIC1415.PV,DR1107.PV,FI1102.PV,FI1107.PV,FI1110.PV,FI1112.PV,FI1113.PV,FI1121.PV,FI1213.PV,FI1424.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1123.PV,FIC_1127.MV,FIC_1127.PV,FI_1124.PV,FI_1127.PV,FRC1102.MV,FRC1102.PV,FRC1107.MV,FRC1107.PV,FRC1113.MV,FRC1113.PV,FRC1213.MV,FRC1213.PV,FRC1424.PV,FRCA1110.MV,FRCA1110.PV,FRCA1111.MV,FRCA1111.PV,FRCA1112.MV,FRCA1112.PV,FRQ1623.PV,FT_1122.PV,LRCA1101.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRSA1104.PV,PI1101.PV,PI1110.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1136.PV,PI_1138A.PV,PI_1182.PV,PR1102A.PV,PRA1102.PV,TI1105A.PV,TI1118A.PV,TI1212.PV,TI1611.PV,TIA1114.PV,TIA1160A.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1155.PV,TI_1145.PV,TI_1146.PV,TI_1147.PV,WR1104.PV
86.825,186296,0.2999,0.3794,286.7625,1000.2,2.6003,4999.375,3000.5,2.6,50100,180.0125,4.62,343.38,72.5545,710.0,1774.08,19.4213,600.06,94.44,600.06,9.9669,1000.2,66.201,2.6003,76.7536,2.6,75.5406,180.0125,4.62,11.1188,4999.375,28.0953,5000.04,15.7187,3000.5,9.1113,710.0,32.965,9.496,4.217,12.306,26.914,0.1499,1.0055,14.9435,0.1773,0.1272,0.1298,0.2439,0.1272,0.1298,0.1958,0.123,543.12,680.3,267.32,252.325,662.15,184.015,42.2255,523.17,20.3692,590.2,490.31,686.4,686.4125,145.717
86.175,186296,0.2999,0.3794,287.28,1000.2,2.6003,4999.375,3000.5,2.6,50100,180.0125,4.62,343.38,72.5545,710.0,1774.08,19.4211,600.06,94.44,600.06,9.9668,1000.2,66.2009,2.6003,76.7536,2.6,75.5401,180.0125,4.62,11.1191,4999.375,28.0953,5000.04,15.7182,3000.5,9.1113,710.0,32.965,9.496,4.215,12.308,26.914,0.1499,1.0055,14.9424,0.1773,0.1272,0.1298,0.2439,0.1272,0.1298,0.1958,0.123,543.08,680.3,267.32,252.325,662.15,184.015,42.2164,523.14,20.3661,590.2,490.34,686.4,686.4125,145.717
86.425,186296,0.2999,0.3794,287.01,1000.2,2.6003,4999.375,3000.25,2.6,50100,180.0125,4.62,343.38,72.5545,710.0,1774.08,19.4208,600.06,94.44,600.06,9.9668,1000.2,66.2008,2.6003,76.7536,2.6,75.5396,180.0125,4.62,11.1194,4999.375,28.0953,5000.04,15.7184,3000.25,9.1113,710.0,32.965,9.496,4.213,12.307,26.914,0.1499,1.0054,14.9413,0.1772,0.1272,0.1298,0.2439,0.1272,0.1298,0.1958,0.123,543.04,680.3,267.32,252.325,662.15,184.015,42.2075,523.11,20.3631,590.2,490.34,686.4,686.4125,145.717
86.675,186296,0.2999,0.3794,287.46,1000.2,2.6003,4999.375,2999.5,2.6,50100,180.0125,4.62,343.38,72.5545,710.0,1774.08,19.4206,600.06,94.44,600.06,9.9667,1000.2,66.2007,2.6003,76.7536,2.6,75.5391,180.0125,4.62,11.1197,4999.375,28.0953,5000.04,15.7204,2999.5,9.1113,710.0,32.96,9.496,4.211,12.307,26.914,0.1499,1.0054,14.9402,0.1772,0.1272,0.1298,0.2439,0.1272,0.1298,0.1958,0.123,543.04,680.3,267.32,252.325,662.15,184.015,42.1987,523.08,20.3601,590.2,490.34,686.4,686.4125,145.717
86.15,186296,0.2999,0.3794,287.5725,1000.2,2.6003,4999.375,2999.5,2.6,50100,180.0125,4.62,343.38,72.5545,710.0,1774.08,19.4203,600.06,94.44,600.06,9.9666,1000.2,66.2006,2.6003,76.7536,2.6,75.5386,180.0125,4.62,11.1201,4999.375,28.0953,5000.04,15.7209,2999.5,9.1113,710.0,32.96,9.496,4.21,12.307,26.914,0.1499,1.0052,14.9391,0.1772,0.1272,0.1298,0.2439,0.1272,0.1298,0.1959,0.123,543.0,680.3,267.32,252.325,662.15,184.015,42.19,523.05,20.357,590.2,490.34,686.4,686.4125,145.717
86.5,186296,0.2999,0.3794,286.875,1000.2,2.6003,4999.375,2999.5,2.6,50100,180.0,4.62,343.38,72.5545,710.0,1774.08,19.4201,600.06,94.44,600.06,9.9665,1000.2,66.2005,2.6003,76.7536,2.6,75.5396,180.0,4.62,11.1204,4999.375,28.0952,5000.04,15.7214,2999.5,9.1113,710.0,32.96,9.496,4.208,12.307,26.903,0.1499,1.0052,14.9379,0.1772,0.1272,0.1298,0.2439,0.1272,0.1298,0.1959,0.123,542.96,680.3,267.32,252.35,662.15,184.015,42.1814,523.02,20.354,590.2,490.37,686.4,686.4125,145.717
86.4,186296,0.2999,0.3794,286.92,1000.2,2.6003,4999.375,3000.25,2.6,50100,180.0,4.62,343.38,72.5545,710.0,1774.08,19.4198,600.06,94.44,600.06,9.9664,1000.2,66.2005,2.6003,76.7536,2.6,75.5396,180.0,4.62,11.1207,4999.375,28.0952,5000.04,15.7197,3000.25,9.1113,710.0,32.955,9.496,4.206,12.307,26.903,0.1499,1.0051,14.9368,0.1771,0.1272,0.1298,0.2439,0.1272,0.1298,0.1959,0.123,542.92,680.3,267.32,252.35,662.15,184.015,42.173,522.99,20.351,590.2,490.37,686.4,686.4125,145.728
86.65,186296,0.2999,0.3794,287.55,1000.2,2.6003,5001.75,3000.25,2.6,50100,180.0,4.62,343.38,72.5545,710.0,1774.08,19.4196,600.06,94.44,600.06,9.9663,1000.2,66.2004,2.6003,76.7536,2.6,75.5396,180.0,4.62,11.1173,5001.75,28.0952,5000.04,15.7194,3000.25,9.1113,710.0,32.955,9.496,4.203,12.305,26.903,0.1499,1.0051,14.9357,0.1771,0.1272,0.1298,0.2439,0.1272,0.1298,0.1959,0.123,542.92,680.3,267.32,252.35,662.15,184.015,42.1647,522.96,20.348,590.2,490.37,686.4,686.4125,145.728
86.775,186296,0.2999,0.3794,286.785,1000.2,2.6003,5001.75,3000.25,2.6,50100,180.0,4.62,343.38,72.5545,710.0,1774.08,19.4193,600.06,94.44,600.06,9.9663,1000.2,66.2003,2.6003,76.7536,2.6,75.5396,180.0,4.62,11.1164,5001.75,28.0952,5000.04,15.7192,3000.25,9.1113,710.0,32.955,9.496,4.2,12.305,26.903,0.1499,1.005,14.9346,0.1771,0.1272,0.1298,0.2439,0.1272,0.1298,0.1959,0.123,542.88,680.3,267.32,252.35,662.15,184.015,42.1565,522.93,20.3449,590.2,490.37,686.4,686.4125,145.728
86.075,186296,0.2999,0.3794,286.8975,1000.2,2.6003,5001.75,2999.25,2.6,50100,180.0,4.62,343.38,72.5545,710.0,1774.08,19.4213,599.88,94.44,599.88,9.9662,1000.2,66.2002,2.6003,76.7536,2.6,75.5396,180.0,4.62,11.1155,5001.75,28.0952,5000.04,15.7219,2999.25,9.1113,710.0,32.955,9.496,4.198,12.305,26.903,0.1499,1.005,14.9335,0.1771,0.1272,0.1298,0.2439,0.1272,0.1298,0.1958,0.123,542.84,680.3,267.32,252.35,662.15,184.015,42.1484,522.9,20.3419,590.2,490.4,686.4,686.4125,145.728
86.225,186296,0.2999,0.3794,286.92,1000.2,2.6003,4999.375,2999.25,2.6,50100,180.0,4.62,343.38,72.5545,710.0,1774.08,19.4218,599.88,94.44,599.88,9.9661,1000.2,66.2001,2.6003,76.7536,2.6,75.5396,180.0,4.62,11.1183,4999.375,28.0952,5000.04,15.7227,2999.25,9.1113,710.0,32.95,9.496,4.196,12.305,26.903,0.1499,1.0049,14.9324,0.177,0.1272,0.1298,0.2439,0.1272,0.1298,0.1959,0.123,542.8,680.3,267.32,252.35,662.15,184.015,42.1404,522.87,20.3389,590.2,490.4,686.4,686.4125,145.728
86.0,186296,0.2999,0.3794,287.3025,1000.2,2.6003,4999.375,2999.25,2.6,50100,180.0,4.6175,343.38,72.5545,710.0,1774.08,19.4223,599.88,94.44,599.88,9.966,1000.2,66.2,2.6003,76.7536,2.6,75.5396,180.0,4.6175,11.1186,4999.375,28.0952,5000.04,15.7234,2999.25,9.1113,710.0,32.95,9.496,4.195,12.304,26.903,0.1499,1.0049,14.9313,0.177,0.1272,0.1298,0.2439,0.1272,0.1298,0.1959,0.123,542.8,680.3,267.32,252.35,662.15,184.015,42.1326,522.84,20.3358,590.2,490.4,686.4,686.4125,145.728
86.9,186296,0.2999,0.3794,287.415,1000.2,2.6003,4999.375,3000.25,2.6,50100,180.0,4.6175,343.38,72.5545,710.0,1774.08,19.4206,600.06,94.44,600.06,9.9659,1000.2,66.2,2.6003,76.7536,2.6,75.5396,180.0,4.6175,11.1189,4999.375,28.0952,5000.04,15.7212,3000.25,9.1113,710.0,32.95,9.496,4.194,12.304,26.903,0.1499,1.0048,14.9302,0.177,0.1272,0.1298,0.2439,0.1272,0.1298,0.1959,0.123,542.76,680.3,267.32,252.35,662.15,184.015,42.1249,522.81,20.3328,590.2,490.4,686.4,686.4125,145.728
86.025,186296,0.2999,0.3794,287.3025,1000.2,2.6003,4999.375,3000.25,2.6,50100,180.0,4.6175,343.38,72.5545,710.0,1774.08,19.4203,600.06,94.44,600.06,9.9658,1000.2,66.1999,2.6003,76.7536,2.6,75.5396,180.0,4.6175,11.1193,4999.375,28.0951,5000.04,15.7209,3000.25,9.1113,710.0,32.95,9.497,4.192,12.304,26.8975,0.1499,1.0048,14.9291,0.177,0.1272,0.1298,0.2439,0.1272,0.1298,0.1959,0.123,542.72,680.3,267.32,252.35,662.15,184.015,42.1173,522.78,20.3298,590.2,490.43,686.4,686.4125,145.728
86.65,186296,0.2999,0.3794,286.965,1000.2,2.6003,4999.375,3000.25,2.6,50100,180.0,4.6175,343.38,72.5545,710.0,1774.08,19.4208,600.0,94.44,600.0,9.9658,1000.2,66.1998,2.6003,76.7536,2.6,75.5396,180.0,4.6175,11.1196,4999.375,28.0951,5000.04,15.7207,3000.25,9.1113,710.0,32.945,9.497,4.19,12.304,26.8975,0.1499,1.0046,14.9279,0.177,0.1272,0.1298,0.2439,0.1272,0.1298,0.1959,0.123,542.68,680.3,267.32,252.35,662.15,184.015,42.1098,522.75,20.3268,590.2,490.43,686.4,686.4125,145.728
86.95,186296,0.2999,0.3794,286.7625,1000.2,2.6003,4999.375,3000.25,2.6,50100,180.0,4.6175,343.38,72.5545,710.0,1774.08,19.4208,600.0,94.44,600.0,9.9657,1000.2,66.1997,2.6003,76.7536,2.6,75.5396,180.0,4.6175,11.1199,4999.375,28.0951,5000.04,15.7204,3000.25,9.1108,710.0,32.945,9.497,4.188,12.304,26.892,0.1499,1.0046,14.9268,0.177,0.1272,0.1298,0.2439,0.1272,0.1298,0.1959,0.123,542.64,680.35,267.32,252.35,662.15,184.015,42.1024,522.72,20.3237,590.2,490.43,686.4,686.4125,145.739
86.0,186296,0.2999,0.3794,286.875,1000.2,2.6003,4999.375,3000.25,2.6,50100,180.0,4.6175,343.38,72.5545,710.0,1774.08,19.4208,600.0,94.44,600.0,9.9656,1000.2,66.1996,2.6003,76.7536,2.6,75.5396,180.0,4.6175,11.1203,4999.375,28.0951,5000.04,15.7202,3000.25,9.1108,710.0,32.945,9.497,4.186,12.302,26.892,0.1499,1.0045,14.9257,0.1769,0.1272,0.1298,0.2439,0.1272,0.1298,0.1959,0.123,542.6,680.35,267.32,252.375,662.15,184.015,42.0952,522.69,20.3207,590.2,490.43,686.4,686.4125,145.739
86.9,186296,0.2999,0.3794,287.3475,1000.2,2.6003,4999.375,3000.25,2.6,50100,180.0,4.6175,343.38,72.5545,710.0,1774.08,19.4208,600.0,94.44,600.0,9.9655,1000.2,66.1995,2.6003,76.7536,2.6,75.5396,180.0,4.6175,11.1206,4999.375,28.0951,5000.04,15.7199,3000.25,9.1108,710.0,32.945,9.497,4.184,12.302,26.8865,0.1499,1.0045,14.9246,0.1769,0.1272,0.1298,0.2439,0.1272,0.1298,0.1959,0.123,542.6,680.35,267.32,252.375,662.15,184.015,42.0881,522.66,20.3177,590.2,490.43,686.4,686.4125,145.739
86.7,186296,0.2999,0.3794,286.6725,1000.2,2.6003,4999.375,3000.25,2.6,50100,180.0,4.6175,343.38,72.5545,710.0,1774.08,19.4208,600.0,94.44,600.0,9.9654,1000.2,66.1995,2.6003,76.7536,2.6,75.5396,180.0,4.6175,11.1209,4999.375,28.0951,5000.04,15.7197,3000.25,9.1108,710.0,32.94,9.497,4.182,12.302,26.8865,0.1499,1.0044,14.9235,0.1769,0.1272,0.1298,0.2439,0.1272,0.1298,0.1959,0.123,542.56,680.35,267.32,252.375,662.15,184.015,42.0811,522.63,20.3146,590.2,490.43,686.4,686.4125,145.739
86.85,186296,0.2999,0.3794,286.6725,1000.2,2.5995,5001.2749,3000.25,2.6,50100,180.0,4.6175,343.38,72.5545,710.0,1774.08,19.4208,600.0,94.44,600.0,9.9653,1000.2,66.2001,2.5995,76.7536,2.6,75.5396,180.0,4.6175,11.1182,5001.2749,28.0958,4999.1797,15.7194,3000.25,9.1108,710.0,32.94,9.498,4.18,12.302,26.881,0.1499,1.0044,14.9224,0.1769,0.1272,0.1298,0.2439,0.1272,0.1298,0.1959,0.123,542.52,680.35,267.32,252.375,662.15,184.015,42.078,522.57,20.3116,590.2,490.46,686.4,686.4125,145.739
86.575,186296,0.2999,0.3794,286.6725,1000.2,2.5995,5001.2749,2999.25,2.6,50100,180.0,4.6175,343.38,72.5545,710.0,1774.08,19.4208,600.0,94.44,600.0,9.9653,1000.2,66.2003,2.5995,76.7536,2.6,75.5396,180.0,4.6175,11.1176,5001.2749,28.0961,4999.1797,15.7222,2999.25,9.1102,710.0,32.94,9.498,4.179,12.301,26.881,0.1499,1.0042,14.9213,0.1769,0.1272,0.1298,0.2439,0.1273,0.1298,0.1959,0.123,542.48,680.35,267.32,252.375,662.15,184.015,42.0714,522.54,20.3086,590.2,490.46,686.4,686.4125,145.739
86.35,186296,0.2999,0.3794,286.8075,1000.2,2.5995,5001.2749,2999.25,2.5998,50100,180.0,4.6175,343.35,72.5545,710.0,1774.08,19.4208,600.0,94.44,600.0,9.9652,1000.2,66.2005,2.5995,76.7544,2.5998,75.5396,180.0,4.6175,11.1169,5001.2749,28.0963,4999.1797,15.7229,2999.25,9.1102,710.0,32.94,9.498,4.177,12.301,26.87,0.1499,1.0042,14.9202,0.1768,0.1272,0.1298,0.2439,0.1273,0.1298,0.1959,0.123,542.44,680.35,267.32,252.375,662.15,184.015,42.0649,522.51,20.3055,590.2,490.46,686.4,686.4125,145.739
86.225,186296,0.2999,0.3794,287.5275,1000.2,2.6003,4999.375,2999.25,2.5998,50100,180.0,4.6175,343.35,72.5545,710.0,1774.08,19.4208,600.0,94.44,600.0,9.9651,1000.2,66.1999,2.6003,76.7546,2.5998,75.5396,180.0,4.6175,11.1192,4999.375,28.0966,4999.1797,15.7237,2999.25,9.1108,710.0,32.935,9.499,4.175,12.301,26.8645,0.1499,1.0041,14.9191,0.1768,0.1272,0.1298,0.2439,0.1273,0.1298,0.1959,0.123,542.4,680.35,267.32,252.375,662.15,184.015,42.0585,522.48,20.3025,590.2,490.46,686.4,686.4125,145.739
86.65,186296,0.2999,0.3794,287.2575,1000.2,2.6003,4999.375,3000.25,2.5998,50100,180.0125,4.6175,343.35,72.5545,710.0,1774.08,19.4208,600.0,94.44,600.0,9.965,1000.2,66.1998,2.6003,76.7549,2.5998,75.5381,180.0125,4.6175,11.1196,4999.375,28.0968,4999.1797,15.7214,3000.25,9.1108,710.0,32.935,9.499,4.172,12.301,26.859,0.1499,1.0041,14.9179,0.1768,0.1272,0.1298,0.2439,0.1273,0.1298,0.1959,0.123,542.36,680.35,267.32,252.375,662.15,184.015,42.0522,522.45,20.2995,590.2,490.46,686.4,686.4125,145.739
86.75,186296,0.2999,0.3794,287.01,1000.2,2.6003,4999.375,3000.25,2.5998,50100,180.0125,4.6175,343.35,72.5545,710.0,1774.08,19.4208,600.0,94.44,600.0,9.9649,1000.2,66.1997,2.6003,76.7551,2.5998,75.5376,180.0125,4.6175,11.1199,4999.375,28.097,4999.1797,15.7212,3000.25,9.1108,710.0,32.935,9.499,4.17,12.301,26.8535,0.1499,1.004,14.9168,0.1768,0.1272,0.1298,0.2439,0.1273,0.1298,0.196,0.1231,542.32,680.35,267.32,252.375,662.15,184.015,42.0498,522.39,20.2965,590.2,490.46,686.4,686.4125,145.739
86.65,186296,0.2999,0.3794,286.7625,1000.2,2.5995,4999.375,3000.25,2.5998,50100,180.0125,4.6175,343.35,72.5551,709.92,1774.08,19.4208,600.0,94.44,600.0,9.9648,1000.2,66.2004,2.5995,76.7554,2.5998,75.5371,180.0125,4.6175,11.1202,4999.375,28.0973,4999.1797,15.7209,3000.25,9.1102,709.92,32.935,9.5,4.169,12.3,26.848,0.1499,1.004,14.9243,0.1768,0.1272,0.1298,0.2439,0.1273,0.1298,0.196,0.1231,542.28,680.35,267.32,252.375,662.15,184.015,42.0439,522.36,20.2934,590.2,490.46,686.4,686.4125,145.75
86.65,186296,0.2999,0.3794,287.5275,1000.2,2.5995,4999.375,3000.25,2.5998,50100,180.0125,4.615,343.35,72.5553,709.92,1774.08,19.4208,600.0,94.44,600.0,9.9648,1000.2,66.2005,2.5995,76.7556,2.5998,75.5366,180.0125,4.615,11.1205,4999.375,28.0975,4999.1797,15.7207,3000.25,9.1102,709.92,32.93,9.5,4.167,12.3,26.837,0.1499,1.0039,14.9235,0.1767,0.1272,0.1298,0.2439,0.1273,0.1298,0.196,0.1231,542.24,680.35,267.32,252.375,662.15,184.015,42.0382,522.33,20.2904,590.2,490.49,686.4,686.4125,145.75
86.275,186296,0.2999,0.3794,287.5725,999.6,2.5995,4999.375,3000.25,2.6004,50100,180.0125,4.615,343.35,72.5554,709.92,1774.08,19.4208,600.0,94.44,600.0,9.9654,999.6,66.2007,2.5995,76.7536,2.6004,75.5361,180.0125,4.615,11.1209,4999.375,28.0978,4999.1797,15.7204,3000.25,9.1108,709.92,32.93,9.501,4.164,12.3,26.8315,0.1499,1.0039,14.9227,0.1767,0.1272,0.1299,0.2439,0.1273,0.1298,0.196,0.1231,542.2,680.35,267.32,252.375,662.15,184.015,42.0363,522.27,20.2874,590.2,490.49,686.4,686.4125,145.75
86.725,186296,0.2999,0.3794,287.325,999.6,2.6003,5001.2749,3000.25,2.6002,50100,180.0,4.615,343.35,72.5543,710.08,1774.08,19.4208,600.0,94.44,600.0,9.9656,999.6,66.2001,2.6003,76.7539,2.6002,75.5371,180.0,4.615,11.1182,5001.2749,28.098,4999.1797,15.7202,3000.25,9.1113,710.08,32.93,9.501,4.161,12.3,26.8205,0.1499,1.0037,14.9132,0.1767,0.1272,0.1299,0.2439,0.1273,0.1298,0.196,0.1231,542.16,680.35,267.32,252.375,662.15,184.015,42.0308,522.24,20.2843,590.2,490.49,686.4,686.4125,145.75
86.625,186296,0.2999,0.3794,286.8975,999.6,2.6003,5001.2749,3000.25,2.6002,50100,180.0125,4.615,343.35,72.5541,710.08,1774.08,19.4208,600.0,94.44,600.0,9.9658,999.6,66.2,2.6003,76.7536,2.6002,75.5356,180.0125,4.615,11.1175,5001.2749,28.0982,4999.1797,15.7199,3000.25,9.1113,710.08,32.93,9.502,4.159,12.3,26.8095,0.1499,1.0037,14.9121,0.1767,0.1273,0.1299,0.2439,0.1273,0.1298,0.196,0.1231,542.12,680.35,267.32,252.4,662.15,184.015,42.0256,522.21,20.2813,590.2,490.49,686.4,686.4125,145.75
86.275,186296,0.2999,0.3794,287.415,1000.2,2.6003,5001.2749,3000.25,2.5998,50100,180.0125,4.615,343.35,72.554,710.08,1773.8999,19.4208,600.0,94.44,600.0,9.9652,1000.2,66.2,2.6003,76.7549,2.5998,75.5351,180.0125,4.615,11.1169,5001.2749,28.0985,4999.1797,15.7197,3000.25,9.1108,710.08,32.925,9.502,4.157,12.3,26.7985,0.1499,1.0036,14.911,0.1767,0.1273,0.1299,0.2439,0.1273,0.1298,0.196,0.1231,542.08,680.35,267.32,252.4,662.15,184.015,42.0241,522.15,20.2783,590.2,490.49,686.4,686.4125,145.75
86.95,186296,0.2999,0.3794,287.505,1000.2,2.6003,4998.8999,3000.25,2.5998,50100,180.0125,4.615,343.35,72.5551,709.92,1773.8999,19.4216,599.94,94.44,599.94,9.9651,1000.2,66.1999,2.6003,76.7551,2.5998,75.5346,180.0125,4.615,11.1199,4998.8999,28.0987,4999.1797,15.7194,3000.25,9.1108,709.92,32.925,9.503,4.156,12.298,26.793,0.1499,1.0036,14.9185,0.1767,0.1273,0.1299,0.2439,0.1273,0.1298,0.196,0.1231,542.04,680.35,267.32,252.4,662.15,184.015,42.0192,522.12,20.2753,590.2,490.49,686.4,686.4125,145.75
86.725,186296,0.2999,0.3794,287.055,1000.2,2.6003,4998.8999,2999.25,2.5998,50100,180.0125,4.615,343.35,72.5553,709.92,1773.8999,19.4218,599.94,94.44,599.94,9.965,1000.2,66.1998,2.6003,76.7554,2.5998,75.5341,180.0125,4.615,11.1205,4998.8999,28.099,4999.1797,15.7222,2999.25,9.1108,709.92,32.925,9.503,4.154,12.298,26.7875,0.1499,1.0035,14.9177,0.1767,0.1273,0.1299,0.2439,0.1273,0.1298,0.1961,0.1231,542.0,680.35,267.32,252.4,662.15,184.015,42.0144,522.09,20.2722,590.2,490.49,686.4,686.4125,145.75
86.4,186296,0.2999,0.3794,287.1225,1000.2,2.5995,4998.8999,2999.25,2.5998,50100,180.0125,4.615,343.35,72.5554,709.92,1773.8999,19.4221,599.94,94.44,599.94,9.9649,1000.2,66.2005,2.5995,76.7556,2.5998,75.5336,180.0125,4.615,11.1211,4998.8999,28.0992,4999.1797,15.7229,2999.25,9.1102,709.92,32.925,9.504,4.152,12.298,26.782,0.1499,1.0035,14.9168,0.1766,0.1273,0.1299,0.2439,0.1273,0.1298,0.1961,0.1231,541.96,680.35,267.32,252.4,662.15,184.015,42.0135,522.03,20.2692,590.2,490.49,686.4,686.4125,145.75
86.5,186296,0.2999,0.3794,286.8525,1000.2,2.5995,4998.8999,2999.25,2.6002,50100,180.0,4.615,343.35,72.5543,710.08,1773.8999,19.4223,599.94,94.44,599.94,9.9648,1000.2,66.2006,2.5995,76.7544,2.6002,75.5346,180.0,4.615,11.1217,4998.8999,28.0994,4999.1797,15.7237,2999.25,9.1108,710.08,32.92,9.504,4.15,12.299,26.771,0.1499,1.0034,14.916,0.1766,0.1273,0.1299,0.2439,0.1273,0.1298,0.1961,0.1231,541.92,680.35,267.32,252.4,662.15,184.015,42.009,522.0,20.2662,590.2,490.49,686.4,686.4125,145.75
86.7,186307,0.2999,0.3794,286.695,1000.2,2.5995,5001.2749,3000.25,2.6002,50100,180.0,4.615,343.35,72.5541,710.08,1773.8999,19.4226,599.94,94.44,599.94,9.9648,1000.2,66.2008,2.5995,76.7541,2.6002,75.5346,180.0,4.615,11.1185,5001.2749,28.0997,4999.1797,15.7214,3000.25,9.1108,710.08,32.92,9.505,4.148,12.298,26.7545,0.1499,1.0034,14.9066,0.1766,0.1273,0.1299,0.2439,0.1274,0.1298,0.1961,0.1231,541.88,680.35,267.32,252.4,662.15,184.015,42.0047,521.97,20.2631,590.2,490.49,686.4,686.4125,145.75
86.0,186307,0.2999,0.3794,286.8075,999.6,2.6003,5001.2749,3000.25,2.6002,50100,180.0,4.615,343.35,72.554,710.08,1773.8999,19.4228,599.94,94.44,599.94,9.9654,999.6,66.2002,2.6003,76.7539,2.6002,75.5346,180.0,4.615,11.1178,5001.2749,28.0999,4999.1797,15.7212,3000.25,9.1113,710.08,32.92,9.506,4.146,12.298,26.7435,0.1499,1.0033,14.9054,0.1766,0.1273,0.1299,0.2439,0.1274,0.1298,0.1961,0.1232,541.84,680.35,267.32,252.4,662.15,184.015,42.0043,521.91,20.2601,590.2,490.49,686.4,686.4125,145.761
86.65,186307,0.2999,0.3794,287.5725,999.6,2.6003,5001.2749,3000.0,2.5996,50100,180.0,4.6125,343.35,72.5551,709.92,1773.8999,19.4231,599.94,94.44,599.94,9.9656,999.6,66.2001,2.6003,76.7559,2.5996,75.5346,180.0,4.6125,11.1172,5001.2749,28.1002,4999.1797,15.7217,3000.0,9.1108,709.92,32.92,9.506,4.144,12.298,26.738,0.1499,1.0033,14.9043,0.1766,0.1273,0.1299,0.2439,0.1274,0.1298,0.1961,0.1232,541.8,680.35,267.32,252.4,662.15,184.015,42.0003,521.88,20.2571,590.2,490.49,686.4,686.4125,145.761
86.55,186296,0.2999,0.3794,287.3925,999.6,2.6003,4998.8999,3000.25,2.5996,50100,180.0,4.6125,343.35,72.5553,709.92,1773.8999,19.4233,599.94,94.44,599.94,9.9658,999.6,66.2,2.6003,76.7564,2.5996,75.5346,180.0,4.6125,11.1202,4998.8999,28.1004,4999.1797,15.7209,3000.25,9.1108,709.92,32.915,9.507,4.141,12.296,26.738,0.1499,1.0033,14.9118,0.1766,0.1273,0.1299,0.2439,0.1274,0.1299,0.1961,0.1232,541.76,680.35,267.32,252.4,662.15,184.015,41.9965,521.85,20.2541,590.2,490.49,686.4,686.4125,145.761
86.55,186296,0.2999,0.3794,286.92,1000.2,2.6003,4998.8999,3000.0,2.5996,50100,180.0,4.6125,343.35,72.5554,709.92,1773.8999,19.4236,599.94,94.44,599.94,9.9652,1000.2,66.2,2.6003,76.7569,2.5996,75.5346,180.0,4.6125,11.1208,4998.8999,28.1006,4999.1797,15.7214,3000.0,9.1108,709.92,32.915,9.507,4.14,12.296,26.7325,0.1499,1.0031,14.911,0.1766,0.1273,0.1299,0.2439,0.1274,0.1299,0.1961,0.1232,541.72,680.35,267.32,252.4,662.15,184.015,41.9965,521.79,20.251,590.2,490.49,686.4,686.4125,145.761
86.2,186307,0.2999,0.3794,286.8075,1000.2,2.6003,4998.8999,3000.0,2.6,50200,180.0,4.6125,343.35,72.5549,710.0,1773.8999,19.4238,599.94,94.44,599.94,9.9651,1000.2,66.1999,2.6003,76.7559,2.6,75.5346,180.0,4.6125,11.1214,4998.8999,28.1001,5000.04,15.7214,3000.0,9.1108,710.0,32.915,9.508,4.139,12.295,26.7215,0.1499,1.0031,14.9102,0.1766,0.1273,0.1299,0.2439,0.1274,0.1299,0.1962,0.1232,541.68,680.35,267.32,252.4,662.15,184.015,41.993,521.76,20.248,590.2,490.49,686.4,686.4125,145.761
86.625,186307,0.2999,0.3794,287.325,1000.2,2.6003,5001.2749,3000.0,2.6,50200,180.0,4.6125,343.35,72.5549,710.0,1773.8999,19.4241,599.94,94.44,599.94,9.965,1000.2,66.1998,2.6003,76.7559,2.6,75.5346,180.0,4.6125,11.1182,5001.2749,28.1001,5000.04,15.7214,3000.0,9.1108,710.0,32.915,9.509,4.138,12.297,26.6995,0.1499,1.003,14.9093,0.1765,0.1273,0.1299,0.2439,0.1274,0.1299,0.1962,0.1232,541.64,680.35,267.32,252.4,662.15,184.015,41.9897,521.73,20.245,590.2,490.49,686.4,686.4125,145.761
86.125,186307,0.2999,0.3794,286.92,1000.2,2.5995,5001.2749,3000.0,2.6,50200,180.0,4.6125,343.35,72.5549,710.0,1773.8999,19.4243,599.94,94.44,599.94,9.9649,1000.2,66.2005,2.5995,76.7559,2.6,75.5346,180.0,4.6125,11.1176,5001.2749,28.1001,5000.04,15.7214,3000.0,9.1102,710.0,32.915,9.509,4.135,12.296,26.6885,0.1499,1.003,14.9085,0.1765,0.1274,0.13,0.2439,0.1274,0.1299,0.1962,0.1232,541.56,680.35,267.32,252.4,662.15,184.015,41.9902,521.67,20.2419,590.2,490.49,686.4,686.4125,145.761
