AR1410B.PV,CCSFI1401A.PV,CCSFI1401B.PV,CCSFI1401C.PV,CCSFIC1401.PV,CCSPIC1415.PV,CCSPRC1415.PV,DR1103.PV,DR1105.PV,DR1106.PV,DR1107.PV,DR1108.PV,DR1110.PV,FI1102.PV,FI1107.PV,FI1110.PV,FI1111.PV,FI1112.PV,FI1113.PV,FI1213.PV,FI1424.PV,FI1902.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1123.PV,FIC_1127.MV,FIC_1127.PV,FI_1124.PV,FI_1127.PV,FRC1102.MV,FRC1102.PV,FRC1104.MV,FRC1107.MV,FRC1107.PV,FRC1113.MV,FRC1113.PV,FRC1213.MV,FRC1213.PV,FRC1424.PV,FRCA1110.MV,FRCA1110.PV,FRCA1111.MV,FRCA1111.PV,FRCA1112.MV,FRCA1112.PV,FRQ1623.PV,FRSA1101.PV,FT_1121.PV,FT_1122.PV,FT_1123.PV,LI1101.PV,LRCA1101.MV,LRCA1101.PV,PDIC_1133.MV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.MV,PDRCA1109.PV,PDRSA1104.PV,PI1101.PV,PI1110.PV,PIC1101A.MV,PIC1101A.PV,PIC1101B.MV,PIC1101B.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1136.PV,PI_1138A.PV,PI_1138B.PV,PI_1180.PV,PI_1182.PV,PR1102A.PV,PR1102B.PV,PR1401.PV,PRA1102.PV,PRCA1101B.MV,PRCA1101B.PV,TI1105A.PV,TI1105B.PV,TI1111.PV,TI1112.PV,TI1113.PV,TI1116A.PV,TI1116B.PV,TI1118A.PV,TI1118B.PV,TI1119A.PV,TI1119B.PV,TI1119C.PV,TI1119D.PV,TI1130.PV,TI1132.PV,TI1133.PV,TI1135.PV,TI1611.PV,TIA1114.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1155.MV,TIC_1155.PV,TI_1140.PV,TI_1142.PV,TI_1143A.PV,TI_1143B.PV,TI_1143C.PV,TI_1143D.PV,TI_1144.PV,TI_1145.PV,TI_1146.PV,TI_1147.PV,TI_1149A.PV,TI_1150A.PV,TI_1151A.PV,TI_1152A.PV,TI_1153A.PV,TI_1154A.PV,TRA1401A.PV,TRA1401B.PV,TRC1118A.MV,TRC1118A.PV,TRCA1130.PV,WR1104.PV,WRA1103.PV
86.45,186296.0,186296.0,186296.0,186296.0,0.3794,0.3794,57.5625,4.5094,57.6,286.38,357.8212,571.2,1000.8,2.601,5000.3247,5000.04,3000.0,2.6004,180.0125,4.595,173.2185,343.14,72.5712,710.16,1773.0,19.4423,600.18,94.38,600.06,9.9817,1000.8,10.9107,66.2169,2.601,76.77,2.6004,75.6112,180.0125,4.595,11.1165,5000.3247,28.0932,5000.04,15.7182,3000.0,9.1118,173.208,343.17,710.16,1773.0,33.12,74.657,33.125,20.666,9.568,4.365,12.341,43.7454,46.386,25.8415,0.1497,1.0039,15.0704,15.0732,15.0704,15.0732,0.1801,0.1282,0.1309,0.2439,0.1282,0.1239,0.2086,0.1309,0.1975,0.1282,0.1497,0.1239,15.0704,0.1497,543.88,544.88,486.675,489.645,487.665,517.2,517.2,680.1,681.85,686.2,686.2,680.1,680.1,210.88,273.95,356.05,356.05,251.95,661.95,84.615,85.1175,85.29,82.11,83.5425,82.02,43.7296,523.92,20.6652,590.1025,210.88,517.22,517.215,517.215,517.215,517.215,517.22,488.66,686.2,686.225,523.92,523.92,523.92,590.1025,590.1025,590.1025,661.95,650.55,12.9752,680.1,210.88,145.585,148.5562
86.625,186296.0,186296.0,186296.0,186296.0,0.3794,0.3794,57.6,4.7234,57.525,287.19,357.9245,570.65,1000.8,2.601,5000.3247,5000.04,3000.0,2.6004,180.0125,4.595,173.1915,343.17,72.571,710.16,1773.0,19.4431,600.06,94.38,600.06,9.9814,1000.8,10.9107,66.2166,2.601,76.7695,2.6004,75.6107,180.0125,4.595,11.1163,5000.3247,28.0932,5000.04,15.7182,3000.0,9.1118,173.194,343.17,710.16,1773.0,33.12,74.622,33.12,20.6644,9.567,4.365,12.34,43.7296,46.41,25.858,0.1497,1.004,15.0677,15.0704,15.0677,15.0704,0.1801,0.1282,0.1309,0.2439,0.1282,0.1238,0.2086,0.1308,0.1975,0.1282,0.1497,0.1238,15.0677,0.1497,543.88,544.88,486.72,489.645,487.665,517.25,517.25,680.1,681.85,686.2,686.2,680.1,680.1,210.88,273.95,356.1,356.1,251.975,661.95,84.585,85.0875,85.275,82.1025,83.5575,82.0425,43.7137,523.92,20.6637,590.1025,210.88,517.25,517.25,517.25,517.25,517.25,517.25,488.69,686.2,686.225,523.92,523.92,523.92,590.1025,590.1025,590.1025,661.95,650.55,12.9765,680.1,210.88,145.585,148.5562
86.0,186296.0,186296.0,186296.0,186296.0,0.3794,0.3795,57.525,4.2594,57.5625,286.695,357.9934,571.35,1000.8,2.601,5000.3247,5000.04,3000.0,2.6,180.025,4.595,173.1645,343.17,72.5707,710.16,1773.0,19.4428,600.06,94.38,600.06,9.9811,1000.8,10.9108,66.2163,2.601,76.7705,2.6,75.6087,180.025,4.595,11.1162,5000.3247,28.0932,5000.04,15.7182,3000.0,9.1113,173.166,343.17,710.16,1773.0,33.12,74.637,33.12,20.6629,9.566,4.365,12.339,43.7137,46.422,25.8745,0.1497,1.0041,15.0735,15.0677,15.0735,15.0677,0.1801,0.1282,0.1308,0.2439,0.1282,0.1238,0.2086,0.1308,0.1975,0.1282,0.1497,0.1238,15.0735,0.1497,543.88,544.88,486.72,489.69,487.71,517.25,517.25,680.1,681.85,686.2,686.2,680.1,680.1,210.9,273.95,356.1,356.1,251.975,661.95,84.555,85.035,85.305,82.1325,83.5125,82.005,43.6979,523.92,20.6621,590.1025,210.9,517.28,517.285,517.285,517.285,517.285,517.28,488.69,686.24,686.225,523.95,523.95,523.95,590.1025,590.1025,590.1025,661.95,650.55,12.9779,680.1,210.9,145.585,148.5562
86.25,186296.0,186296.0,186296.0,186296.0,0.3795,0.3795,57.5625,4.2922,57.525,287.145,358.3034,571.4,1000.8,2.601,5000.3247,5000.04,3000.0,2.6,180.025,4.595,173.1645,343.17,72.5705,710.16,1773.0,19.4426,600.06,94.38,600.06,9.9807,1000.8,10.9109,66.2159,2.601,76.7705,2.6,75.6077,180.025,4.595,11.116,5000.3247,28.0932,5000.04,15.7182,3000.0,9.1113,173.166,343.17,710.16,1773.0,33.12,74.652,33.12,20.6613,9.566,4.364,12.339,43.6979,46.44,25.8855,0.1497,1.0042,15.071,15.0735,15.071,15.0735,0.1801,0.1282,0.1308,0.2439,0.1282,0.1238,0.2086,0.1308,0.1975,0.1282,0.1497,0.1238,15.071,0.1497,543.88,544.88,486.765,489.69,487.71,517.3,517.3,680.1,681.85,686.2,686.2,680.1,680.1,210.9,273.95,356.1,356.1,251.975,661.95,84.51,85.095,85.2675,82.1175,83.4675,81.9675,43.6783,523.95,20.6606,590.1025,210.9,517.31,517.285,517.285,517.285,517.285,517.31,488.72,686.24,686.225,523.95,523.95,523.95,590.1025,590.1025,590.1025,661.95,650.55,12.9792,680.1,210.9,145.585,148.5562
86.325,186296.0,186296.0,186296.0,186296.0,0.3795,0.3795,57.6,4.5109,57.6375,286.5375,357.4768,571.4,1000.8,2.601,5000.3247,5000.04,3000.0,2.6,180.025,4.595,173.1645,343.17,72.5702,710.16,1773.0,19.4423,600.06,94.38,600.06,9.9804,1000.8,10.9109,66.2156,2.601,76.7705,2.6,75.6067,180.025,4.595,11.1158,5000.3247,28.0932,5000.04,15.7182,3000.0,9.1113,173.166,343.17,710.16,1773.0,33.115,74.667,33.12,20.6598,9.565,4.361,12.339,43.6783,46.452,25.891,0.1497,1.0042,15.0685,15.071,15.0685,15.071,0.18,0.1282,0.1308,0.2439,0.1282,0.1238,0.2086,0.1308,0.1974,0.1282,0.1497,0.1238,15.0685,0.1497,543.88,544.88,486.765,489.735,487.755,517.3,517.3,680.15,681.9,686.2,686.2,680.15,680.15,210.9,273.95,356.15,356.15,251.975,661.95,84.5475,85.0725,85.2525,82.17,83.4825,81.9375,43.6623,523.95,20.659,590.1025,210.9,517.31,517.32,517.32,517.32,517.32,517.31,488.75,686.24,686.225,523.95,523.95,523.95,590.1025,590.1025,590.1025,661.95,650.55,12.9805,680.1,210.9,145.585,148.5562
86.375,186296.0,186296.0,186296.0,186296.0,0.3795,0.3795,57.6,4.2281,57.525,287.145,358.2345,571.45,1000.8,2.601,5000.3247,5000.04,3000.0,2.6006,180.0125,4.595,173.124,343.17,72.57,710.16,1773.0,19.4421,600.06,94.38,600.06,9.9801,1000.8,10.911,66.2153,2.601,76.7682,2.6006,75.6072,180.0125,4.595,11.1157,5000.3247,28.0932,5000.04,15.7182,3000.0,9.1118,173.124,343.17,710.16,1773.0,33.115,74.6314,33.115,20.6582,9.564,4.359,12.338,43.6623,46.458,25.902,0.1497,1.0044,15.066,15.0685,15.066,15.0685,0.18,0.1282,0.1308,0.2439,0.1282,0.1238,0.2086,0.1308,0.1974,0.1282,0.1497,0.1238,15.066,0.1497,543.88,544.88,486.81,489.735,487.755,517.35,517.35,680.15,681.9,686.2,686.2,680.15,680.15,210.92,273.95,356.15,356.15,251.975,661.95,84.5625,85.0275,85.275,82.1625,83.52,81.9075,43.6464,523.95,20.6575,590.1025,210.92,517.34,517.355,517.355,517.355,517.355,517.34,488.78,686.24,686.225,523.95,523.95,523.95,590.1025,590.1025,590.1025,661.95,650.55,12.9925,680.15,210.92,145.596,148.5675
86.775,186296.0,186296.0,186296.0,186296.0,0.3795,0.3795,57.5625,4.0578,57.6,286.695,358.4067,571.25,1000.8,2.601,5000.3247,5000.04,3000.0,2.6006,180.0125,4.595,173.124,343.17,72.5697,710.16,1773.0,19.4418,600.06,94.38,600.06,9.9797,1000.8,10.911,66.2149,2.601,76.7675,2.6006,75.6067,180.0125,4.595,11.1155,5000.3247,28.0931,5000.04,15.7182,3000.0,9.1118,173.124,343.17,710.16,1773.0,33.115,74.6457,33.115,20.6567,9.564,4.358,12.339,43.6464,46.464,25.902,0.1497,1.0045,15.0635,15.066,15.0635,15.066,0.18,0.1282,0.1308,0.2439,0.1282,0.1238,0.2086,0.1308,0.1974,0.1282,0.1497,0.1238,15.0635,0.1497,543.88,544.88,486.81,489.78,487.8,517.35,517.35,680.15,681.9,686.25,686.25,680.15,680.15,210.92,274.0,356.15,356.15,252.0,661.95,84.5925,84.9975,85.2675,82.155,83.505,81.9375,43.6304,523.95,20.6559,590.1025,210.92,517.37,517.355,517.355,517.355,517.355,517.37,488.78,686.24,686.225,523.95,523.95,523.95,590.1025,590.1025,590.1025,661.95,650.55,12.9945,680.15,210.92,145.596,148.5675
86.75,186296.0,186296.0,186296.0,186296.0,0.3795,0.3795,57.6,4.6484,57.525,286.9875,358.3034,571.45,1000.8,2.601,5000.3247,5000.04,3000.0,2.6,180.0125,4.595,173.1105,343.17,72.5701,710.08,1773.0,19.4416,600.06,94.38,600.06,9.9794,1000.8,10.9111,66.2146,2.601,76.769,2.6,75.6062,180.0125,4.595,11.1153,5000.3247,28.0931,5000.04,15.7182,3000.0,9.1113,173.096,343.17,710.08,1773.0,33.11,74.6601,33.115,20.6551,9.563,4.356,12.339,43.6304,46.47,25.9075,0.1497,1.0045,15.061,15.0635,15.061,15.0635,0.1799,0.1282,0.1308,0.2439,0.1282,0.1238,0.2086,0.1308,0.1974,0.1282,0.1497,0.1238,15.061,0.1497,543.88,544.88,486.81,489.78,487.8,517.4,517.4,680.15,681.9,686.25,686.25,680.15,680.15,210.92,274.0,356.15,356.15,252.0,661.95,84.5625,85.0275,85.3125,82.185,83.5275,81.99,43.6145,523.95,20.6544,590.1025,210.92,517.4,517.39,517.39,517.39,517.39,517.4,488.81,686.24,686.225,523.95,523.95,523.95,590.1025,590.1025,590.1025,661.95,650.55,12.9965,680.15,210.92,145.596,148.5675
86.3,186296.0,186296.0,186296.0,186296.0,0.3795,0.3795,57.5625,4.2781,57.6,287.1225,357.5113,571.25,1000.8,2.601,5000.3247,5000.04,3000.0,2.6,180.0125,4.595,173.1105,343.17,72.57,710.08,1773.0,19.4413,600.06,94.38,600.06,9.9791,1000.8,10.9111,66.2142,2.601,76.769,2.6,75.6057,180.0125,4.595,11.1151,5000.3247,28.0931,5000.04,15.7182,3000.0,9.1113,173.096,343.17,710.08,1773.0,33.11,74.6239,33.11,20.6536,9.563,4.353,12.338,43.6145,46.47,25.913,0.1497,1.0046,15.0585,15.061,15.0585,15.061,0.1799,0.1282,0.1308,0.2439,0.1282,0.1238,0.2086,0.1308,0.1974,0.1282,0.1497,0.1238,15.0585,0.1497,543.88,544.88,486.855,489.825,487.845,517.4,517.4,680.15,681.9,686.25,686.25,680.15,680.15,210.94,274.0,356.15,356.15,252.0,661.95,84.54,85.065,85.335,82.1475,83.565,81.9825,43.5985,523.95,20.6528,590.1025,210.94,517.4,517.425,517.425,517.425,517.425,517.4,488.84,686.24,686.225,523.95,523.95,523.95,590.1025,590.1025,590.1025,661.95,650.55,12.9985,680.15,210.94,145.596,148.5675
86.55,186296.0,186296.0,186296.0,186296.0,0.3795,0.3795,57.525,4.4625,57.6,286.83,357.5113,570.75,1000.2,2.6003,5000.3247,5000.04,3000.0,2.6,180.025,4.595,173.07,343.17,72.5692,710.16,1773.0,19.4411,600.06,94.38,600.06,9.9795,1000.2,10.9112,66.2147,2.6003,76.769,2.6,75.6037,180.025,4.595,11.115,5000.3247,28.0931,5000.04,15.7182,3000.0,9.1108,173.068,343.17,710.16,1773.0,33.11,74.6376,33.11,20.652,9.562,4.35,12.338,43.5985,46.494,25.924,0.1497,1.0048,15.056,15.0585,15.056,15.0585,0.1798,0.1281,0.1308,0.2439,0.1282,0.1238,0.2086,0.1308,0.1974,0.1281,0.1497,0.1238,15.056,0.1497,543.88,544.88,486.855,489.825,487.845,517.4,517.4,680.15,681.9,686.25,686.25,680.15,680.15,210.94,274.05,356.2,356.2,252.0,661.95,84.525,85.11,85.335,82.1475,83.5425,82.0275,43.5825,523.95,20.6512,590.1025,210.94,517.43,517.425,517.425,517.425,517.425,517.43,488.84,686.24,686.225,523.92,523.92,523.92,590.1025,590.1025,590.1025,661.95,650.55,13.0005,680.15,210.94,145.596,148.5675
86.975,186296.0,186296.0,186296.0,186296.0,0.3795,0.3795,57.6375,4.1453,57.525,286.56,357.5113,571.65,1000.2,2.6003,5000.3247,5000.04,3000.0,2.6,180.025,4.5975,173.07,343.17,72.5683,710.24,1773.0,19.4408,600.06,94.38,600.12,9.9794,1000.2,10.9112,66.2146,2.6003,76.769,2.6,75.6027,180.025,4.5975,11.1148,5000.3247,28.0931,5000.04,15.7182,3000.0,9.1108,173.068,343.17,710.24,1773.0,33.105,74.6514,33.11,20.6505,9.561,4.347,12.337,43.5825,46.518,25.9405,0.1497,1.0048,15.0535,15.056,15.0535,15.056,0.1798,0.1281,0.1308,0.2439,0.1281,0.1238,0.2085,0.1307,0.1973,0.1281,0.1497,0.1238,15.0535,0.1497,543.88,544.88,486.9,489.87,487.89,517.45,517.45,680.15,681.9,686.25,686.25,680.15,680.15,210.94,274.05,356.2,356.2,252.0,661.95,84.525,85.1175,85.3425,82.14,83.5875,81.975,43.5703,523.92,20.6497,590.1025,210.94,517.46,517.46,517.46,517.46,517.46,517.46,488.87,686.24,686.2625,523.92,523.92,523.92,590.1025,590.1025,590.1025,661.95,650.55,13.0025,680.15,210.94,145.596,148.5675
86.9,186296.0,186296.0,186296.0,186296.0,0.3795,0.3795,57.6,4.0938,57.6,286.4475,357.6835,570.95,1000.2,2.6003,4997.9497,5000.04,3000.0,2.6002,180.0125,4.5975,173.043,343.17,72.5692,710.08,1773.0,19.4398,600.12,94.38,600.12,9.9793,1000.2,10.9113,66.2145,2.6003,76.7682,2.6002,75.6032,180.0125,4.5975,11.1177,4997.9497,28.0931,5000.04,15.7182,3000.0,9.1108,173.04,343.17,710.08,1773.0,33.105,74.6145,33.105,20.6489,9.56,4.345,12.337,43.5703,46.554,25.957,0.1497,1.0049,15.051,15.0535,15.051,15.0535,0.1797,0.1281,0.1308,0.2439,0.1281,0.1238,0.2085,0.1307,0.1973,0.1281,0.1497,0.1238,15.051,0.1497,543.88,544.88,486.9,489.87,487.89,517.45,517.45,680.15,681.9,686.25,686.25,680.15,680.15,210.96,274.05,356.25,356.25,252.0,662.0,84.4875,85.1475,85.3725,82.14,83.58,81.9375,43.5545,523.92,20.6481,590.1025,210.96,517.49,517.46,517.46,517.46,517.46,517.49,488.9,686.24,686.2625,523.92,523.92,523.92,590.1025,590.1025,590.1025,662.0,650.55,13.0045,680.15,210.96,145.596,148.5675
86.65,186296.0,186296.0,186296.0,186296.0,0.3795,0.3795,57.5625,4.65,57.525,286.6725,358.2689,570.85,1000.2,2.6003,4997.9497,5000.04,3000.0,2.6002,180.0125,4.5975,173.043,343.17,72.5691,710.08,1773.0,19.4393,600.12,94.38,600.12,9.9792,1000.2,10.9114,66.2144,2.6003,76.768,2.6002,75.6027,180.0125,4.5975,11.1188,4997.9497,28.0931,5000.04,15.7182,3000.0,9.1108,173.04,343.17,710.08,1773.0,33.105,74.6276,33.105,20.6474,9.559,4.343,12.336,43.5545,46.59,25.979,0.1497,1.0049,15.0485,15.051,15.0485,15.051,0.1797,0.1281,0.1308,0.2439,0.1281,0.1237,0.2084,0.1307,0.1973,0.1281,0.1497,0.1238,15.0485,0.1497,543.88,544.88,486.945,489.87,487.935,517.5,517.5,680.15,681.9,686.25,686.25,680.15,680.15,210.96,274.1,356.25,356.25,252.025,662.0,84.5325,85.11,85.32,82.17,83.5425,81.945,43.5387,523.92,20.6466,590.1025,210.96,517.49,517.495,517.495,517.495,517.495,517.49,488.9,686.24,686.2625,523.92,523.92,523.92,590.1025,590.1025,590.1025,662.0,650.55,13.0065,680.15,210.96,145.596,148.5675
86.775,186285.0,186285.0,186285.0,186296.0,0.3795,0.3795,57.5625,4.3656,57.5625,286.7175,357.4768,571.1,1000.2,2.6003,5000.3247,5000.04,3000.0,2.6002,180.0125,4.5975,173.0025,343.17,72.569,710.08,1773.0,19.4388,600.12,94.38,600.0,9.9791,1000.2,10.9114,66.2143,2.6003,76.7677,2.6002,75.6022,180.0125,4.5975,11.1168,5000.3247,28.0931,5000.04,15.7182,3000.0,9.1113,172.998,343.17,710.08,1773.1799,33.1,74.6407,33.105,20.6458,9.558,4.342,12.337,43.5387,46.62,26.001,0.1498,1.005,15.0546,15.0485,15.0546,15.0485,0.1797,0.1281,0.1307,0.2439,0.1281,0.1237,0.2084,0.1307,0.1973,0.1281,0.1498,0.1237,15.0546,0.1498,543.88,544.88,486.945,489.915,487.935,517.5,517.5,680.15,681.9,686.25,686.25,680.15,680.15,210.96,274.1,356.3,356.3,252.025,662.0,84.57,85.0875,85.365,82.1625,83.5125,81.9,43.5228,523.92,20.645,590.1025,210.96,517.52,517.53,517.53,517.53,517.53,517.52,488.93,686.24,686.2625,523.92,523.92,523.92,590.1025,590.1025,590.1025,662.0,650.55,13.0085,680.15,210.96,145.607,148.5788
86.025,186285.0,186285.0,186285.0,186285.0,0.3795,0.3795,57.5625,3.9016,57.5625,286.38,358.2,571.6,1000.2,2.6003,5000.3247,5000.04,3000.0,2.6002,180.0125,4.5975,173.0025,343.17,72.5688,710.08,1773.1799,19.4398,600.0,94.38,600.0,9.9791,1000.2,10.9115,66.2142,2.6003,76.7675,2.6002,75.6017,180.0125,4.5975,11.1166,5000.3247,28.0931,5000.04,15.7182,3000.0,9.1113,172.998,343.2,710.08,1773.1799,33.1,74.6032,33.1,20.6443,9.557,4.341,12.336,43.5228,46.644,26.023,0.1498,1.0051,15.0524,15.0546,15.0524,15.0546,0.1797,0.1281,0.1307,0.2439,0.1281,0.1237,0.2084,0.1307,0.1973,0.128,0.1498,0.1237,15.0524,0.1498,543.88,544.88,486.99,489.915,487.98,517.55,517.55,680.15,681.9,686.25,686.25,680.15,680.15,210.98,274.1,356.3,356.3,252.025,662.0,84.5475,85.125,85.38,82.2075,83.535,81.8625,43.507,523.92,20.6435,590.1025,210.98,517.55,517.53,517.53,517.53,517.53,517.55,488.96,686.24,686.2625,523.92,523.92,523.92,590.1025,590.1025,590.1025,662.0,650.55,13.0105,680.15,210.98,145.607,148.5788
86.95,186285.0,186285.0,186285.0,186285.0,0.3795,0.3795,57.5625,4.3859,57.525,286.56,358.0623,570.9,1000.2,2.6003,5000.3247,5000.04,3000.0,2.6002,180.0125,4.5975,172.989,343.2,72.5687,710.08,1773.1799,19.4398,600.0,94.38,600.0,9.979,1000.2,10.9115,66.2142,2.6003,76.7672,2.6002,75.6012,180.0125,4.5975,11.1164,5000.3247,28.093,5000.04,15.7182,3000.0,9.1113,172.984,343.2,710.08,1773.1799,33.1,74.6157,33.1,20.6427,9.556,4.342,12.336,43.507,46.668,26.0395,0.1498,1.0051,15.0502,15.0524,15.0502,15.0524,0.1797,0.128,0.1307,0.2439,0.128,0.1237,0.2084,0.1307,0.1972,0.128,0.1498,0.1237,15.0502,0.1498,543.88,544.88,486.99,489.96,487.98,517.55,517.55,680.15,681.9,686.25,686.25,680.15,680.15,210.98,274.15,356.35,356.35,252.025,662.0,84.525,85.1325,85.3725,82.185,83.52,81.855,43.4911,523.92,20.6269,590.135,210.98,517.58,517.565,517.565,517.565,517.565,517.58,488.99,686.24,686.2625,523.92,523.92,523.92,590.135,590.135,590.135,662.0,650.55,13.0125,680.15,210.98,145.607,148.5788
86.6,186285.0,186285.0,186285.0,186285.0,0.3795,0.3795,57.6,3.9984,57.5625,286.5825,357.7523,570.95,1000.2,2.6003,5000.3247,5000.04,3000.0,2.6002,180.025,4.6,172.989,343.2,72.5686,710.08,1773.1799,19.4398,600.0,94.4,600.0,9.9789,1000.2,10.9116,66.2141,2.6003,76.767,2.6002,75.5992,180.025,4.6,11.1163,5000.3247,28.093,5000.04,15.7182,3000.0,9.1113,172.984,343.2,710.08,1773.1799,33.095,74.6282,33.1,20.6259,9.555,4.342,12.336,43.4911,46.692,26.0505,0.1498,1.0052,15.0479,15.0502,15.0479,15.0502,0.1796,0.128,0.1307,0.2439,0.128,0.1237,0.2083,0.1306,0.1972,0.128,0.1498,0.1237,15.0479,0.1498,543.88,544.88,487.035,489.96,488.025,517.6,517.6,680.15,681.9,686.25,686.25,680.15,680.15,210.98,274.15,356.35,356.35,252.025,662.0,84.5625,85.1025,85.3425,82.185,83.49,81.8925,43.4753,523.92,20.6249,590.135,210.98,517.58,517.6,517.6,517.6,517.6,517.58,488.99,686.24,686.2625,523.92,523.92,523.92,590.135,590.135,590.135,662.0,650.55,13.0145,680.15,210.98,145.607,148.5788
86.7,186285.0,186285.0,186285.0,186285.0,0.3795,0.3795,57.525,4.4078,57.6,286.4475,357.8212,571.25,1000.2,2.6003,5000.3247,5000.04,3000.0,2.6002,180.025,4.6,172.962,343.2,72.5685,710.08,1773.1799,19.4398,600.0,94.4,600.0,9.9788,1000.2,10.9116,66.214,2.6003,76.7667,2.6002,75.5982,180.025,4.6,11.1161,5000.3247,28.093,5000.04,15.7182,3000.0,9.1113,172.956,343.2,710.08,1773.1799,33.095,74.5901,33.095,20.6238,9.554,4.342,12.336,43.4753,46.71,26.0615,0.1498,1.0052,15.0457,15.0479,15.0457,15.0479,0.1796,0.128,0.1307,0.2439,0.128,0.1237,0.2083,0.1306,0.1972,0.128,0.1498,0.1237,15.0457,0.1498,543.88,544.88,487.035,490.005,488.025,517.6,517.6,680.15,681.9,686.25,686.25,680.15,680.15,211.0,274.15,356.35,356.35,252.025,662.0,84.5325,85.095,85.32,82.17,83.535,81.8775,43.4595,523.92,20.6228,590.135,211.0,517.61,517.6,517.6,517.6,517.6,517.61,489.02,686.28,686.2625,523.95,523.95,523.95,590.135,590.135,590.135,662.0,650.55,13.0165,680.15,211.0,145.607,148.5788
86.9,186285.0,186285.0,186285.0,186285.0,0.3795,0.3795,57.5625,4.275,57.6,286.8075,358.2689,570.95,1000.2,2.6003,5000.3247,5000.04,3000.0,2.6002,180.0125,4.6,172.908,343.2,72.5684,710.08,1773.1799,19.4398,600.0,94.4,600.0,9.9787,1000.2,10.9117,66.2139,2.6003,76.7665,2.6002,75.5987,180.0125,4.6,11.1159,5000.3247,28.093,5000.04,15.7182,3000.0,9.1113,172.9,343.2,710.08,1773.1799,33.095,74.602,33.095,20.6218,9.553,4.342,12.336,43.4595,46.722,26.0725,0.1498,1.0054,15.0435,15.0457,15.0435,15.0457,0.1796,0.128,0.1307,0.2439,0.128,0.1237,0.2083,0.1306,0.1972,0.128,0.1498,0.1237,15.0435,0.1498,543.88,544.88,487.08,490.005,488.025,517.6,517.6,680.15,681.9,686.25,686.25,680.15,680.15,211.0,274.15,356.35,356.35,252.05,662.0,84.54,85.095,85.29,82.23,83.55,81.84,43.4399,523.95,20.6208,590.135,211.0,517.64,517.635,517.635,517.635,517.635,517.64,489.05,686.28,686.2625,523.92,523.92,523.92,590.135,590.135,590.135,662.0,650.55,13.0185,680.15,211.0,145.607,148.5788
86.925,186285.0,186285.0,186285.0,186285.0,0.3795,0.3795,57.6,4.1797,57.6,286.8525,357.4768,571.55,1000.2,2.6003,5000.3247,5000.04,3000.0,2.6002,180.0125,4.6,172.908,343.2,72.5682,710.08,1773.1799,19.4398,600.0,94.4,600.0,9.9787,1000.2,10.9117,66.2138,2.6003,76.7662,2.6002,75.5982,180.0125,4.6,11.1157,5000.3247,28.093,5000.04,15.7182,3000.0,9.1113,172.9,343.2,710.08,1773.1799,33.09,74.6138,33.095,20.6197,9.553,4.342,12.335,43.4399,46.734,26.0835,0.1498,1.0054,15.0413,15.0435,15.0413,15.0435,0.1796,0.128,0.1307,0.2439,0.128,0.1237,0.2082,0.1306,0.1971,0.128,0.1498,0.1237,15.0413,0.1498,543.88,544.88,487.08,490.05,488.07,517.65,517.65,680.15,681.9,686.25,686.25,680.15,680.15,211.0,274.15,356.4,356.4,252.05,662.0,84.5025,85.08,85.2975,82.26,83.5875,81.8925,43.4277,523.92,20.6187,590.135,211.0,517.64,517.635,517.635,517.635,517.635,517.64,489.05,686.28,686.2625,523.95,523.95,523.95,590.135,590.135,590.135,662.0,650.55,13.0205,680.15,211.0,145.607,148.5788
86.25,186285.0,186285.0,186285.0,186285.0,0.3795,0.3795,57.525,4.375,57.6,286.56,357.5801,571.75,1000.2,2.6003,5000.3247,5000.04,3000.0,2.6004,180.0125,4.6,172.8675,343.2,72.5675,710.16,1773.1799,19.4398,600.0,94.4,600.06,9.9786,1000.2,10.9118,66.2137,2.6003,76.7652,2.6004,75.5977,180.0125,4.6,11.1156,5000.3247,28.093,5000.04,15.7182,3000.0,9.1113,172.858,343.2,710.16,1773.1799,33.09,74.5751,33.09,20.6177,9.551,4.34,12.335,43.4277,46.788,26.1055,0.1498,1.0055,15.0391,15.0413,15.0391,15.0413,0.1795,0.128,0.1306,0.2439,0.128,0.1236,0.2082,0.1306,0.1971,0.128,0.1498,0.1236,15.0391,0.1498,543.88,544.88,487.08,490.05,488.07,517.65,517.65,680.15,681.9,686.25,686.25,680.15,680.15,211.02,274.2,356.4,356.4,252.05,662.0,84.48,85.05,85.2525,82.29,83.5875,81.9,43.4081,523.95,20.6167,590.135,211.02,517.67,517.67,517.67,517.67,517.67,517.67,489.08,686.28,686.2625,523.95,523.95,523.95,590.135,590.135,590.135,662.0,650.55,13.0225,680.15,211.02,145.607,148.5788
