TI_1145.PV,TI1105A.PV,PDR1106.PV,TIC_1101.MV,TIA2872.PV,PI_1180.PV,WR1104.PV,TIA2876.PV,PDR1401.PV,PR1102A.PV,LRCA1101.PV,LRCA1101.MV,PDRSA1104.PV,PIC1101A.PV,PDRCA1109.PV,TIC_1101.PV,TIA2877.PV,TIC_1155.MV,TIA2875.PV,PDR1103.PV,PI_1138B.PV,PI_1132A.PV,TIA2874.PV,TIA2873.PV,WRA1103.PV,TI_1144.PV
489.71,539.88,4.171,85.8028,84.465,0.244,145.673,83.475,12.303,0.2327,33.02,65.6808,-15.2215,14.8971,11.286,519.57,82.005,21.7116,82.275,9.535,0.1652,0.2185,85.23,85.08,148.6462,518.33
489.71,539.52,4.098,85.8028,84.54,0.244,145.673,83.445,12.304,0.2327,33.015,65.6327,-15.227,14.8971,11.286,519.57,82.0125,21.7116,82.2825,9.537,0.1652,0.2177,85.2225,85.0875,148.6462,518.33
489.71,539.52,4.098,85.8046,84.54,0.244,145.673,83.445,12.304,0.2327,33.015,65.6346,-15.227,14.9057,11.286,519.57,82.0125,21.7115,82.2825,9.537,0.1652,0.2177,85.2225,85.0875,148.6462,518.33
489.71,539.36,4.072,85.8461,84.5025,0.2439,145.684,83.4375,12.304,0.2327,33.015,65.6364,-15.2215,14.906,11.346,519.27,81.9825,21.7114,82.32,9.537,0.1652,0.2176,85.2525,85.1025,148.6575,518.3
489.71,539.12,4.06,85.8461,84.495,0.2439,145.684,83.385,12.305,0.2327,33.01,65.5877,-15.205,14.9063,11.346,519.27,82.0275,21.7113,82.3125,9.537,0.1652,0.2177,85.2,85.1925,148.6575,518.3
489.71,539.12,4.06,85.849,84.495,0.2439,145.684,83.385,12.305,0.2327,33.01,65.5889,-15.205,14.9066,11.346,519.27,82.0275,21.7113,82.3125,9.537,0.1652,0.2177,85.2,85.1925,148.6575,518.3
489.71,539.04,4.068,85.8702,84.54,0.2439,145.684,83.3925,12.307,0.2327,33.005,65.5396,-15.2105,14.9068,11.346,519.15,82.0425,21.7112,82.2975,9.538,0.1652,0.2178,85.1625,85.185,148.6575,518.3
489.68,538.96,4.077,85.8702,84.54,0.2439,145.684,83.3925,12.307,0.2327,33.005,65.5402,-15.216,14.9071,11.346,519.15,82.0425,21.7111,82.305,9.538,0.1652,0.2179,85.215,85.1925,148.6575,518.3
489.68,538.92,4.087,85.8961,84.525,0.2439,145.684,83.3925,12.307,0.2327,33.005,65.5408,-15.227,14.9074,11.346,519,82.0275,21.711,82.335,9.538,0.1652,0.218,85.185,85.155,148.6575,518.3
489.68,538.8,4.099,85.9039,84.54,0.2439,145.695,83.3775,12.307,0.2326,33,65.4908,-15.238,14.8991,11.34,518.97,82.0275,21.711,82.305,9.539,0.1653,0.2181,85.2075,85.155,148.6687,518.3
489.68,538.76,4.103,85.9039,84.5325,0.2439,145.695,83.4,12.307,0.2327,33,65.4908,-15.249,14.8991,11.34,518.97,81.9975,21.7109,82.3125,9.54,0.1653,0.2182,85.215,85.1625,148.6687,518.27
489.68,538.72,4.106,85.9161,84.51,0.2439,145.695,83.4525,12.305,0.2327,32.995,65.4402,-15.249,14.9077,11.346,518.94,81.9975,21.7108,82.3125,9.54,0.1653,0.2182,85.215,85.17,148.6687,518.27
489.68,538.72,4.106,85.9241,84.51,0.2439,145.695,83.4525,12.305,0.2327,32.995,65.4389,-15.249,14.9082,11.34,518.91,81.9975,21.7106,82.3125,9.54,0.1653,0.2182,85.215,85.17,148.6687,518.27
489.68,538.68,4.107,85.9398,84.5175,0.2439,145.695,83.4825,12.305,0.2327,32.995,65.4389,-15.2545,14.9082,11.322,518.82,81.9975,21.7106,82.335,9.541,0.1653,0.2182,85.2675,85.1325,148.6687,518.27
489.65,538.6,4.108,85.9483,84.4425,0.2439,145.695,83.5275,12.307,0.2327,32.99,65.387,-15.282,14.9002,11.322,518.79,82.035,21.7106,82.305,9.542,0.1653,0.2183,85.275,85.1025,148.6687,518.27
489.65,538.56,4.109,85.957,84.51,0.2439,145.695,83.5425,12.307,0.2327,32.99,65.3858,-15.293,14.9002,11.316,518.76,82.035,21.7104,82.35,9.542,0.1653,0.2183,85.23,85.065,148.6687,518.27
489.65,538.52,4.108,85.9658,84.495,0.2439,145.695,83.52,12.307,0.2327,32.99,65.3858,-15.304,14.9002,11.316,518.73,82.0425,21.7104,82.305,9.543,0.1653,0.2182,85.2525,85.065,148.6687,518.24
489.65,538.52,4.106,85.9709,84.5475,0.2439,145.695,83.475,12.306,0.2327,32.99,65.3833,-15.3095,14.9002,11.316,518.73,82.0725,21.7103,82.29,9.543,0.1653,0.2182,85.2375,85.1025,148.6687,518.24
489.65,538.52,4.106,85.9709,84.5475,0.2439,145.695,83.475,12.306,0.2327,32.99,65.3833,-15.3095,14.9002,11.316,518.73,82.0725,21.7103,82.29,9.543,0.1653,0.2182,85.2375,85.1025,148.6687,518.24
489.65,538.48,4.105,85.9926,84.525,0.2439,145.706,83.49,12.305,0.2327,32.985,65.3302,-15.3095,14.9002,11.304,518.64,82.065,21.7102,82.3125,9.543,0.1653,0.2182,85.275,85.08,148.6687,518.24
489.62,538.44,4.104,85.998,84.585,0.2439,145.706,83.4525,12.305,0.2327,32.985,65.3283,-15.326,14.9002,11.304,518.64,82.0425,21.71,82.275,9.544,0.1653,0.2182,85.215,85.11,148.68,518.24
489.62,538.44,4.104,86.0035,84.585,0.2439,145.706,83.4525,12.305,0.2327,32.985,65.3283,-15.326,14.9002,11.304,518.64,82.0425,21.71,82.275,9.544,0.1653,0.2182,85.215,85.11,148.68,518.24
489.62,538.36,4.103,86.0128,84.5475,0.2439,145.706,83.4675,12.305,0.2327,32.985,65.3246,-15.337,14.9002,11.304,518.61,82.095,21.7099,82.2975,9.544,0.1653,0.2182,85.2225,85.1025,148.68,518.21
489.62,538.36,4.103,86.0222,84.5475,0.2439,145.706,83.4675,12.305,0.2327,32.98,65.272,-15.337,14.9002,11.292,518.58,82.095,21.7098,82.2975,9.544,0.1653,0.2182,85.2225,85.1025,148.68,518.21
489.59,538.32,4.102,86.0279,84.525,0.2439,145.706,83.52,12.304,0.2327,32.98,65.2695,-15.3425,14.9002,11.292,518.58,82.1175,21.7097,82.26,9.545,0.1653,0.2182,85.275,85.1175,148.68,518.21
489.59,538.32,4.102,86.0374,84.525,0.2439,145.706,83.52,12.304,0.2327,32.98,65.267,-15.3425,14.9002,11.286,518.55,82.1175,21.7097,82.26,9.545,0.1653,0.2182,85.275,85.1175,148.68,518.21
489.59,538.28,4.103,86.0433,84.54,0.2439,145.706,83.52,12.304,0.2327,32.98,65.2645,-15.359,14.9002,11.298,518.55,82.065,21.7096,82.3125,9.545,0.1654,0.2182,85.29,85.08,148.68,518.18
489.59,538.28,4.103,86.0491,84.54,0.2439,145.706,83.52,12.304,0.2327,32.98,65.262,-15.359,14.9002,11.31,518.55,82.065,21.7096,82.3125,9.545,0.1654,0.2182,85.29,85.08,148.68,518.18
489.59,538.28,4.103,86.055,84.5325,0.2439,145.706,83.565,12.304,0.2327,32.98,65.2595,-15.359,14.9002,11.322,518.55,81.99,21.7094,82.2825,9.545,0.1653,0.2182,85.3275,85.0575,148.68,518.18
489.59,538.28,4.102,86.0608,84.5325,0.2439,145.706,83.565,12.304,0.2326,32.975,65.2064,-15.359,14.9002,11.334,518.55,81.99,21.7094,82.2825,9.545,0.1653,0.2182,85.3275,85.0575,148.68,518.18
489.56,538.28,4.103,86.0592,84.54,0.2439,145.706,83.535,12.304,0.2326,32.975,65.2033,-15.3535,14.9002,11.358,518.61,81.9525,21.7093,82.2675,9.545,0.1653,0.2182,85.2975,85.1025,148.68,518.18
489.56,538.32,4.108,86.0648,84.5625,0.2438,145.706,83.565,12.303,0.2326,32.975,65.2001,-15.348,14.8916,11.358,518.61,81.9675,21.7092,82.245,9.545,0.1653,0.2183,85.245,85.095,148.68,518.15
489.56,538.32,4.108,86.0667,84.54,0.2438,145.706,83.5575,12.303,0.2326,32.975,65.197,-15.348,14.8913,11.364,518.64,81.9375,21.7091,82.26,9.545,0.1653,0.2183,85.2,85.1325,148.68,518.15
489.56,538.36,4.113,86.0646,84.54,0.2438,145.706,83.5575,12.303,0.2326,32.975,65.1939,-15.3425,14.891,11.376,518.7,81.9375,21.709,82.26,9.545,0.1653,0.2184,85.2,85.1325,148.68,518.15
489.53,538.4,4.124,86.0699,84.555,0.2438,145.717,83.58,12.301,0.2326,32.975,65.1908,-15.3315,14.8993,11.376,518.7,82.005,21.709,82.2,9.545,0.1653,0.2185,85.2525,85.1475,148.68,518.15
489.53,538.4,4.124,86.0714,84.5175,0.2438,145.717,83.5425,12.301,0.2326,32.975,65.1876,-15.326,14.8993,11.388,518.73,82.02,21.7242,82.185,9.545,0.1653,0.2185,85.26,85.14,148.68,518.15
489.53,538.44,4.129,86.0727,84.5175,0.2438,145.717,83.5425,12.301,0.2326,32.975,65.1845,-15.326,14.8993,11.394,518.76,82.02,21.7246,82.185,9.544,0.1653,0.2186,85.26,85.14,148.68,518.12
489.53,538.48,4.133,86.074,84.5325,0.2438,145.717,83.55,12.301,0.2326,32.975,65.1814,-15.3205,14.8993,11.4,518.79,82.005,21.725,82.1625,9.544,0.1653,0.2186,85.23,85.095,148.68,518.12
489.53,538.52,4.137,86.0714,84.5625,0.2438,145.717,83.5575,12.302,0.2326,32.975,65.1782,-15.3205,14.8993,11.406,518.85,82.0575,21.7254,82.2,9.544,0.1653,0.2187,85.23,85.065,148.68,518.12
489.53,538.56,4.14,86.0685,84.5625,0.2438,145.717,83.5575,12.302,0.2326,32.975,65.1751,-15.3205,14.8993,11.424,518.91,82.0575,21.7258,82.2,9.544,0.1653,0.2187,85.23,85.065,148.68,518.12
489.5,538.64,4.146,86.0729,84.57,0.2438,145.717,83.52,12.301,0.2325,32.975,65.172,-15.3095,14.8993,11.424,518.91,82.0575,21.7263,82.1925,9.543,0.1653,0.2188,85.23,85.0275,148.68,518.12
489.5,538.64,4.146,86.0623,84.5925,0.2438,145.706,83.52,12.301,0.2325,32.975,65.1689,-15.293,14.8993,11.46,519.03,82.08,21.7114,82.245,9.543,0.1653,0.2188,85.2825,84.9975,148.68,518.12
489.5,538.72,4.151,86.0587,84.5925,0.2438,145.706,83.52,12.301,0.2325,32.975,65.1657,-15.293,14.8907,11.484,519.09,82.08,21.7113,82.245,9.543,0.1653,0.2188,85.2825,84.9975,148.68,518.09
489.5,538.76,4.154,86.0624,84.555,0.2438,145.706,83.505,12.301,0.2325,32.975,65.1626,-15.282,14.8905,11.484,519.09,82.05,21.7112,82.275,9.542,0.1653,0.2189,85.3275,84.96,148.68,518.09
489.5,538.76,4.154,86.0585,84.555,0.2438,145.706,83.505,12.301,0.2325,32.975,65.1595,-15.282,14.8902,11.508,519.15,82.05,21.7112,82.275,9.542,0.1653,0.2189,85.3275,84.96,148.68,518.09
489.5,538.84,4.158,86.0545,84.57,0.2437,145.706,83.52,12.301,0.2324,32.975,65.1563,-15.2655,14.8985,11.538,519.21,82.005,21.7111,82.2375,9.541,0.1652,0.2189,85.275,84.945,148.68,518.09
489.5,539.08,4.177,86.0351,84.5775,0.2437,145.706,83.55,12.3,0.2324,32.975,65.1532,-15.2105,14.8985,11.598,519.39,82.035,21.711,82.29,9.539,0.1652,0.219,85.2825,85.0425,148.68,518.09
489.5,539.08,4.177,86.0376,84.5775,0.2437,145.706,83.55,12.3,0.2324,32.98,65.2007,-15.2105,14.8985,11.598,519.39,82.035,21.7109,82.29,9.539,0.1652,0.219,85.2825,85.0425,148.68,518.09
489.5,539.08,4.177,86.025,84.5925,0.2436,145.706,83.565,12.3,0.2324,32.98,65.1982,-15.2105,14.8985,11.634,519.51,82.065,21.7109,82.305,9.539,0.1652,0.2191,85.275,85.095,148.68,518.09
489.47,539.28,4.194,86.0119,84.5775,0.2435,145.706,83.565,12.301,0.2323,32.98,65.1957,-15.172,14.8985,11.67,519.63,82.05,21.7108,82.3425,9.537,0.1651,0.2193,85.2975,85.065,148.68,518.09
489.47,539.28,4.194,85.9984,84.5775,0.2435,145.706,83.565,12.301,0.2323,32.98,65.1932,-15.172,14.8899,11.706,519.75,82.05,21.7107,82.3425,9.537,0.1651,0.2193,85.2975,85.065,148.68,518.09
489.47,539.4,4.204,85.9694,84.645,0.2435,145.706,83.55,12.301,0.2323,32.985,65.2413,-15.1005,14.8896,11.79,519.99,81.975,21.7106,82.275,9.535,0.1651,0.2194,85.305,85.1175,148.68,518.09
489.47,539.64,4.227,85.9694,84.645,0.2434,145.695,83.55,12.3,0.2322,32.985,65.2395,-15.1005,14.8893,11.79,519.99,81.975,21.7105,82.275,9.533,0.1651,0.2197,85.305,85.1175,148.6687,518.09
489.47,539.64,4.227,85.9506,84.6675,0.2434,145.695,83.55,12.3,0.2322,32.985,65.2376,-15.1005,14.8891,11.826,520.14,81.99,21.7105,82.3275,9.533,0.1651,0.2197,85.3125,85.125,148.6687,518.09
489.5,539.96,4.251,85.9313,84.63,0.2434,145.695,83.52,12.298,0.2321,32.99,65.2863,-15.0345,14.8974,11.868,520.29,82.005,21.7104,82.3425,9.53,0.165,0.22,85.2675,85.1175,148.6687,518.09
489.5,540.12,4.265,85.9113,84.66,0.2433,145.695,83.535,12.299,0.2321,32.99,65.2851,-15.0015,14.8974,11.91,520.44,82.0275,21.7103,82.3425,9.528,0.165,0.2201,85.2825,85.1625,148.6687,518.09
489.5,540.12,4.265,85.887,84.6225,0.2433,145.695,83.49,12.299,0.2321,32.995,65.3344,-15.0015,14.8974,11.952,520.62,82.035,21.7102,82.3125,9.528,0.165,0.2201,85.26,85.125,148.6687,518.09
489.5,540.44,4.291,85.8657,84.6,0.2432,145.684,83.4975,12.299,0.232,33,65.3845,-14.941,14.8974,11.982,520.77,81.9825,21.7102,82.335,9.525,0.1649,0.2204,85.2225,85.0875,148.6575,518.09
489.5,540.6,4.305,85.8438,84.6075,0.2432,145.684,83.4825,12.301,0.232,33,65.3845,-14.919,14.8974,12.012,520.92,81.99,21.7101,82.3575,9.523,0.1649,0.2206,85.23,85.125,148.6575,518.12
489.5,540.6,4.305,85.8213,84.5925,0.2432,145.684,83.475,12.301,0.232,33.005,65.4351,-14.897,14.8974,12.036,521.07,82.0275,21.71,82.365,9.523,0.1649,0.2206,85.2675,85.0875,148.6575,518.12
489.5,540.92,4.331,85.7982,84.615,0.2432,145.673,83.505,12.301,0.2319,33.005,65.4357,-14.875,14.8974,12.054,521.22,81.99,21.7099,82.3725,9.52,0.1648,0.2208,85.275,85.11,148.6462,518.12
489.53,541.08,4.343,85.7745,84.6525,0.2431,145.673,83.55,12.301,0.2319,33.01,65.4869,-14.853,14.8974,12.066,521.37,82.02,21.7099,82.365,9.519,0.1648,0.2209,85.2825,85.1325,148.6462,518.12
489.53,541.2,4.353,85.7539,84.6975,0.2431,145.673,83.55,12.301,0.2319,33.015,65.5388,-14.8365,14.8974,12.072,521.49,82.035,21.7098,82.32,9.518,0.1648,0.221,85.3275,85.14,148.6462,518.15
489.53,541.36,4.362,85.7366,84.69,0.2431,145.662,83.52,12.301,0.2319,33.02,65.5913,-14.8255,14.8974,12.066,521.58,82.0575,21.7097,82.275,9.517,0.1648,0.2211,85.335,85.1475,148.635,518.15
489.53,541.36,4.362,85.7152,84.7125,0.2431,145.662,83.55,12.301,0.2319,33.02,65.5938,-14.8255,14.8974,12.054,521.7,82.05,21.7096,82.26,9.517,0.1648,0.2211,85.305,85.125,148.635,518.15
489.56,541.56,4.374,85.7008,84.75,0.2432,145.662,83.5425,12.301,0.2319,33.025,65.6469,-14.809,14.8974,12.03,521.76,82.005,21.7096,82.2975,9.516,0.1648,0.2212,85.305,85.08,148.635,518.18
489.56,541.64,4.377,85.69,84.7125,0.2432,145.651,83.505,12.301,0.232,33.03,65.7007,-14.809,14.8974,12,521.79,82.005,21.7095,82.29,9.516,0.1648,0.2212,85.29,85.1175,148.6237,518.18
489.59,541.68,4.376,85.679,84.72,0.2433,145.651,83.5575,12.301,0.2321,33.035,65.7551,-14.831,14.8974,11.91,521.82,82.005,21.7094,82.245,9.516,0.1648,0.2212,85.2225,85.155,148.6237,518.21
489.59,541.68,4.376,85.6716,84.72,0.2433,145.651,83.5575,12.301,0.2321,33.035,65.7595,-14.831,14.8974,11.91,521.82,82.005,21.7093,82.245,9.516,0.1648,0.2212,85.2225,85.155,148.6237,518.21
489.59,541.68,4.37,85.6718,84.6675,0.2434,145.651,83.535,12.301,0.2321,33.04,65.8145,-14.8475,14.8974,11.844,521.76,82.02,21.7093,82.26,9.517,0.1649,0.2211,85.215,85.155,148.6237,518.21
489.62,541.64,4.362,85.6722,84.645,0.2434,145.651,83.5125,12.302,0.2322,33.04,65.8195,-14.875,14.8974,11.772,521.7,82.035,21.7092,82.3125,9.518,0.1649,0.221,85.2,85.1325,148.6237,518.24
489.62,541.56,4.349,85.6803,84.6,0.2435,145.651,83.4825,12.302,0.2323,33.045,65.8751,-14.908,14.8974,11.682,521.58,82.0575,21.7091,82.3275,9.519,0.165,0.2208,85.2,85.0875,148.6237,518.24
489.62,541.44,4.333,85.6927,84.6375,0.2437,145.651,83.445,12.302,0.2324,33.045,65.8807,-14.952,14.8974,11.586,521.43,82.0425,21.709,82.2975,9.521,0.165,0.2206,85.2225,85.0575,148.6237,518.24
489.65,541.28,4.312,85.7133,84.6075,0.2438,145.651,83.4525,12.303,0.2325,33.045,65.8863,-14.996,14.8974,11.478,521.22,82.035,21.7089,82.2975,9.523,0.1651,0.2203,85.1775,85.11,148.6237,518.27
489.65,541.08,4.286,85.7384,84.6375,0.2439,145.651,83.4525,12.303,0.2326,33.045,65.8919,-15.0455,14.8974,11.346,520.98,82.08,21.7089,82.32,9.526,0.1651,0.22,85.2,85.0875,148.6237,518.27
489.65,540.8,4.256,85.772,84.6075,0.2441,145.651,83.415,12.303,0.2328,33.045,65.8976,-15.1115,14.8974,11.208,520.68,82.035,21.7088,82.275,9.529,0.1652,0.2196,85.2,85.0725,148.6237,518.27
489.65,540.52,4.22,85.8068,84.555,0.2442,145.651,83.4675,12.304,0.2329,33.045,65.9032,-15.1775,14.906,11.124,520.38,82.0125,21.7087,82.26,9.533,0.1653,0.2191,85.245,85.05,148.6237,518.27
489.65,540.2,4.175,85.8391,84.555,0.2441,145.662,83.4375,12.304,0.2329,33.045,65.9088,-15.227,14.9063,11.154,520.11,82.005,21.7086,82.2525,9.536,0.1653,0.2183,85.29,85.0875,148.635,518.27
489.68,539.88,4.118,85.8688,84.5925,0.2441,145.662,83.46,12.304,0.2328,33.04,65.8638,-15.238,14.9066,11.19,519.87,81.9825,21.7086,82.2825,9.537,0.1653,0.2176,85.305,85.0725,148.635,518.27
489.68,539.68,4.064,85.8918,84.6375,0.2441,145.662,83.4825,12.305,0.2328,33.035,65.8182,-15.2215,14.9068,11.214,519.69,82.0275,21.7085,82.32,9.537,0.1652,0.2172,85.275,85.065,148.635,518.27
489.68,539.48,4.031,85.9156,84.5925,0.2441,145.662,83.4825,12.307,0.2328,33.03,65.7719,-15.216,14.9071,11.22,519.51,82.0725,21.7084,82.3575,9.537,0.1652,0.2171,85.26,85.065,148.635,518.27
489.65,539.28,4.02,85.9364,84.5775,0.244,145.673,83.5275,12.307,0.2328,33.03,65.7757,-15.216,14.9074,11.244,519.36,82.02,21.7083,82.3425,9.538,0.1652,0.2171,85.275,85.0575,148.6462,518.27
489.65,539.16,4.025,85.9502,84.555,0.244,145.673,83.5425,12.308,0.2328,33.025,65.7288,-15.216,14.9077,11.268,519.27,82.0425,21.7083,82.3125,9.538,0.1652,0.2173,85.3275,85.0275,148.6462,518.27
489.65,539.04,4.036,85.9645,84.6075,0.244,145.673,83.5875,12.308,0.2328,33.02,65.6813,-15.2105,14.908,11.28,519.18,82.0125,21.7082,82.32,9.538,0.1652,0.2174,85.3275,84.99,148.6462,518.27
489.65,538.84,4.062,85.9866,84.6075,0.244,145.673,83.5875,12.308,0.2327,33.015,65.6332,-15.2215,14.9082,11.292,519.03,82.0725,21.7081,82.335,9.539,0.1653,0.2178,85.335,84.9525,148.6462,518.27
489.65,538.84,4.062,85.9905,84.6075,0.244,145.673,83.5875,12.308,0.2327,33.015,65.6351,-15.2215,14.9085,11.292,519.03,82.0725,21.708,82.335,9.539,0.1653,0.2178,85.335,84.9525,148.6462,518.27
489.65,538.8,4.073,86.0019,84.6375,0.244,145.684,83.6025,12.308,0.2327,33.015,65.6369,-15.227,14.9088,11.298,518.97,82.035,21.708,82.2825,9.54,0.1653,0.2179,85.29,85.0125,148.6575,518.27
489.65,538.72,4.081,86.0136,84.63,0.244,145.684,83.5725,12.309,0.2327,33.01,65.5882,-15.2325,14.9091,11.292,518.91,82.0425,21.7079,82.2675,9.54,0.1653,0.218,85.29,85.065,148.6575,518.24
489.65,538.68,4.087,86.0218,84.645,0.244,145.684,83.61,12.309,0.2327,33.01,65.5894,-15.249,14.9093,11.286,518.88,82.0125,21.7078,82.26,9.541,0.1653,0.218,85.29,85.035,148.6575,518.24
489.65,538.64,4.092,86.0338,84.6675,0.244,145.684,83.6175,12.309,0.2327,33.005,65.5401,-15.26,14.9096,11.286,518.82,81.99,21.7077,82.2975,9.542,0.1653,0.2181,85.2525,85.035,148.6575,518.24
489.62,538.56,4.095,86.0423,84.69,0.244,145.684,83.5575,12.309,0.2328,33.005,65.5407,-15.271,14.9099,11.274,518.79,81.9675,21.7076,82.335,9.542,0.1653,0.2181,85.29,84.9975,148.6575,518.24
489.62,538.52,4.096,86.0547,84.66,0.244,145.684,83.5575,12.309,0.2328,33.005,65.5413,-15.2875,14.9102,11.262,518.73,82.02,21.7076,82.305,9.543,0.1653,0.2181,85.32,85.05,148.6575,518.24
489.62,538.48,4.097,86.0636,84.6225,0.244,145.695,83.5275,12.309,0.2328,33,65.4913,-15.2985,14.9105,11.262,518.7,82.005,21.7075,82.3125,9.544,0.1653,0.2181,85.35,85.0875,148.6575,518.21
489.62,538.44,4.095,86.0764,84.63,0.244,145.695,83.475,12.309,0.2328,33,65.4913,-15.3095,14.9107,11.256,518.64,81.99,21.7074,82.3125,9.544,0.1653,0.2181,85.305,85.1325,148.6687,518.21
489.62,538.4,4.093,86.0856,84.66,0.244,145.695,83.475,12.31,0.2328,33,65.4913,-15.3205,14.911,11.25,518.61,81.9975,21.7073,82.365,9.545,0.1654,0.2181,85.26,85.0875,148.6687,518.21
489.59,538.36,4.092,86.095,84.66,0.244,145.695,83.475,12.309,0.2328,32.995,65.4407,-15.337,14.9027,11.238,518.58,81.9675,21.7073,82.395,9.545,0.1654,0.2181,85.3125,85.0875,148.6687,518.21
489.59,538.32,4.091,86.1083,84.63,0.244,145.695,83.46,12.309,0.2328,32.995,65.4401,-15.348,14.9027,11.232,518.52,81.9975,21.7072,82.365,9.546,0.1654,0.2181,85.2675,85.0575,148.6687,518.21
489.59,538.28,4.09,86.118,84.6225,0.244,145.695,83.43,12.309,0.2328,32.995,65.4394,-15.359,14.9027,11.232,518.49,82.0275,21.7071,82.3425,9.546,0.1654,0.2181,85.32,85.05,148.6687,518.18
489.59,538.24,4.088,86.1279,84.6675,0.244,145.695,83.4825,12.308,0.2328,32.99,65.3882,-15.37,14.9027,11.232,518.46,82.065,21.707,82.3125,9.547,0.1654,0.218,85.3425,85.08,148.6687,518.18
489.59,538.2,4.086,86.1378,84.6225,0.244,145.695,83.46,12.306,0.2328,32.99,65.3869,-15.37,14.9027,11.232,518.43,82.0875,21.707,82.3275,9.547,0.1654,0.218,85.3575,85.08,148.6687,518.18
489.56,538.16,4.085,86.1479,84.63,0.244,145.706,83.505,12.306,0.2328,32.99,65.3857,-15.37,14.9027,11.238,518.4,82.125,21.7069,82.3575,9.547,0.1654,0.218,85.305,85.0425,148.68,518.18
489.56,538.16,4.085,86.1544,84.63,0.244,145.706,83.5275,12.306,0.2328,32.985,65.3338,-15.37,14.9027,11.232,518.4,82.155,21.7068,82.3725,9.547,0.1654,0.2181,85.2675,85.0425,148.68,518.15
489.56,538.12,4.087,86.1646,84.63,0.244,145.706,83.52,12.306,0.2328,32.985,65.332,-15.3755,14.9027,11.226,518.37,82.1025,21.7067,82.3875,9.548,0.1654,0.2181,85.2225,85.095,148.68,518.15
489.56,538.12,4.089,86.175,84.66,0.244,145.706,83.4975,12.306,0.2328,32.985,65.3301,-15.381,14.9027,11.22,518.34,82.08,21.7067,82.3575,9.548,0.1654,0.2181,85.215,85.1025,148.68,518.15
489.53,538.08,4.09,86.1817,84.69,0.244,145.706,83.4825,12.305,0.2328,32.98,65.2776,-15.392,14.9027,11.214,518.34,82.095,21.7066,82.35,9.548,0.1654,0.2181,85.1925,85.1325,148.68,518.15
489.53,538.08,4.091,86.1921,84.7275,0.244,145.706,83.4825,12.305,0.2328,32.98,65.2751,-15.3975,14.9027,11.214,518.31,82.0425,21.7065,82.35,9.549,0.1654,0.2181,85.1625,85.0875,148.68,518.12
489.53,538.04,4.09,86.199,84.705,0.244,145.706,83.4675,12.305,0.2328,32.98,65.2726,-15.403,14.9027,11.214,518.31,82.0125,21.7064,82.3575,9.549,0.1654,0.2181,85.2075,85.05,148.68,518.12
489.53,538.04,4.089,86.2096,84.7275,0.244,145.706,83.4375,12.305,0.2328,32.98,65.2701,-15.4085,14.9027,11.214,518.28,81.975,21.7064,82.3725,9.549,0.1654,0.2181,85.1775,85.0575,148.68,518.12
489.53,538,4.088,86.2165,84.735,0.244,145.706,83.445,12.305,0.2328,32.975,65.2169,-15.414,14.9027,11.214,518.28,82.02,21.7063,82.3875,9.549,0.1654,0.2181,85.185,85.0425,148.68,518.12
489.5,538,4.088,86.2235,84.72,0.244,145.717,83.415,12.304,0.2328,32.975,65.2138,-15.414,14.9027,11.214,518.28,82.0125,21.7062,82.4175,9.55,0.1654,0.2181,85.23,85.0575,148.6913,518.09
489.5,538,4.089,86.2304,84.7425,0.244,145.717,83.415,12.304,0.2327,32.975,65.2107,-15.4195,14.9027,11.238,518.28,81.99,21.7061,82.3875,9.55,0.1654,0.2181,85.2525,85.08,148.6913,518.09
489.5,538,4.089,86.2374,84.7725,0.244,145.717,83.415,12.304,0.2327,32.975,65.2075,-15.414,14.9027,11.25,518.28,81.975,21.706,82.3875,9.55,0.1654,0.2181,85.2375,85.1025,148.6913,518.09
489.5,538,4.09,86.2405,84.81,0.244,145.717,83.385,12.304,0.2327,32.975,65.2044,-15.4085,14.9027,11.256,518.31,81.9825,21.706,82.35,9.549,0.1654,0.2182,85.2225,85.095,148.6913,518.09
489.47,538.04,4.093,86.2436,84.7575,0.2439,145.717,83.3625,12.303,0.2327,32.97,65.1506,-15.4085,14.9027,11.268,518.34,81.9525,21.7059,82.3575,9.549,0.1654,0.2182,85.275,85.0875,148.6913,518.06
489.47,538.04,4.099,86.2466,84.7725,0.2439,145.717,83.37,12.303,0.2327,32.97,65.1469,-15.403,14.8941,11.268,518.37,81.99,21.7058,82.395,9.549,0.1654,0.2183,85.275,85.125,148.6913,518.06
489.47,538.08,4.104,86.2532,84.78,0.2439,145.717,83.3925,12.303,0.2327,32.97,65.1431,-15.403,14.8938,11.274,518.37,81.9825,21.7057,82.425,9.549,0.1654,0.2183,85.26,85.14,148.6913,518.06
489.47,538.12,4.109,86.256,84.735,0.2439,145.717,83.4225,12.303,0.2327,32.97,65.1394,-15.403,14.8935,11.28,518.4,82.005,21.7057,82.44,9.549,0.1654,0.2184,85.26,85.08,148.6913,518.06
489.44,538.16,4.113,86.2587,84.765,0.2439,145.717,83.4675,12.3,0.2327,32.97,65.1356,-15.3975,14.8932,11.286,518.43,82.0425,21.7056,82.4475,9.549,0.1654,0.2184,85.2225,85.125,148.6913,518.03
