PRCA1101B.PV,PI_1136.PV,TI1116A.PV,TI_1142.PV,TI_1149A.PV,FIC_1127.PV,TDRCA1117A.OUT,TI_1152A.PV,PDR1103.PV,TI1105A.PV,TI_1140.PV,TRA1401A.PV,PI_1134.PV,TIA1114.PV,TI1111.PV,PI_1138A.PV,PDI_1138.OUT,TI1115A.PV,TI1135.PV,TRCA1130.PV,PDRCA1109.PV,FRC1102.PV,PI_1180.PV,PRA1102.PV,FRSA1101.PV,PR1401.PV,TI_1150A.PV,TI_1151A.PV,PI_1132A.PV,TIC_1101.PV,PDI_1132.OUT,FIC_1121.PV,PDRA1102.OUT,WR1104.PV,TI_1146.PV,PR1102A.PV,PIK1101A.OUT,PDR1106.PV,TIC_1155.PV,TI1117A.PV,PDR1401.PV
0.14994,0.24398,517.299988,517.309998,522.059998,600.119995,3.349976,590.037476,9.625,541.880005,211.039993,662.399963,0.12334,662.399963,486.764984,0.12065,4.409991,670.75,340.399994,211.039993,50.051998,1000.799988,0.20528,0.11625,174.384003,0.14994,522.059998,522.059998,0.172125,522.059998,51.545002,344.639984,73.349998,145.705994,686.76001,0.19392,52.291496,4.333,590.037476,677.299988,12.309999
0.14994,0.24398,517.299988,517.339966,522.089966,600.119995,3.349976,590.037476,9.622,541.919983,211.039993,662.399963,0.12332,662.399963,486.764984,0.120625,4.404999,670.75,340.449982,211.039993,50.063999,1000.799988,0.2052,0.11622,174.425995,0.14994,522.089966,522.089966,0.17215,522.089966,51.590004,344.639984,73.32,145.705994,686.799988,0.19389,52.290939,4.336,590.037476,677.299988,12.309
0.14997,0.24398,517.349976,517.339966,522.149963,600.119995,3.349976,590.037476,9.62,541.959961,211.039993,662.399963,0.12332,662.399963,486.809998,0.120625,4.404999,670.75,340.5,211.039993,50.057999,1000.799988,0.20528,0.11622,174.453995,0.14997,522.149963,522.149963,0.172125,522.149963,51.564999,344.639984,73.379997,145.705994,686.799988,0.19392,52.298992,4.337,590.037476,677.299988,12.309
0.14997,0.24398,517.349976,517.339966,522.179993,600.119995,3.349976,590.037476,9.618999,542,211.039993,662.399963,0.12332,662.399963,486.809998,0.120625,4.404999,670.75,340.549988,211.039993,50.034,1000.799988,0.20528,0.11622,174.468002,0.14997,522.179993,522.179993,0.172125,522.179993,51.564999,344.639984,73.409996,145.705994,686.799988,0.19395,52.298714,4.338,590.037476,677.299988,12.307
0.14997,0.24398,517.349976,517.369995,522.179993,600.119995,3.349976,590.037476,9.618,542.039978,211.039993,662.399963,0.12332,662.399963,486.809998,0.120625,4.404999,670.75,340.600006,211.039993,49.986,1000.799988,0.20536,0.11622,174.509995,0.14997,522.179993,522.179993,0.1721,522.179993,51.539993,344.639984,73.44001,145.705994,686.799988,0.19398,52.298435,4.337,590.037476,677.299988,12.307
0.14997,0.24398,517.349976,517.369995,522.179993,600.059998,3.349976,590.037476,9.618,542.079956,211.039993,662.399963,0.12334,662.399963,486.809998,0.12065,4.409991,670.75,340.649994,211.039993,49.919998,1000.799988,0.20536,0.11625,174.524002,0.14997,522.179993,522.179993,0.172075,522.179993,51.494995,344.639984,73.469994,145.705994,686.799988,0.19404,52.298157,4.334,590.037476,677.299988,12.308
0.14997,0.24398,517.399963,517.399963,522.149963,600.059998,3.349976,590.037476,9.618,542.079956,211.039993,662.450012,0.12338,662.450012,486.85498,0.1207,4.419997,670.75,340.699982,211.039993,49.835999,1000.199951,0.20552,0.11628,174.537994,0.14997,522.149963,522.149963,0.172025,522.149963,51.424995,344.639984,73.530006,145.705994,686.799988,0.19413,52.297878,4.33,590.037476,677.299988,12.308
0.14997,0.24398,517.399963,517.399963,522.149963,600,3.349976,590.037476,9.618999,542.039978,211.039993,662.450012,0.12342,662.450012,486.85498,0.120725,4.404999,670.75,340.75,211.039993,49.739998,1000.199951,0.2056,0.116325,174.552002,0.14997,522.149963,522.149963,0.171975,522.149963,51.334999,344.639984,73.590004,145.694992,686.799988,0.19422,52.2976,4.324,590.037476,677.299988,12.308
0.14997,0.24398,517.399963,517.399963,522.089966,600,3.400024,590.037476,9.620999,542,211.039993,662.450012,0.12346,662.450012,486.85498,0.120775,4.395,670.75,340.799988,211.039993,49.632,1000.199951,0.20568,0.116385,174.565994,0.14997,522.089966,522.089966,0.1719,522.089966,51.219994,344.609985,73.650002,145.694992,686.799988,0.19434,52.297321,4.316,590.037476,677.299988,12.308
0.14997,0.24398,517.399963,517.429993,522.029968,599.940002,3.400024,590.037476,9.624,541.959961,211.039993,662.450012,0.12354,662.450012,486.85498,0.12085,4.409999,670.75,340.850006,211.039993,49.481998,999.599976,0.20584,0.116445,174.552002,0.14997,522.029968,522.029968,0.17185,522.029968,51.110001,344.609985,73.739998,145.694992,686.799988,0.19449,52.297043,4.307,590.037476,677.299988,12.308
0.14997,0.24398,517.450012,517.429993,521.969971,599.880005,3.400024,590.037476,9.627,541.919983,211.039993,662.450012,0.1236,662.450012,486.899994,0.120925,4.404992,670.75,340.899994,211.039993,49.326,999.599976,0.206,0.11652,174.537994,0.14997,521.969971,521.969971,0.1718,521.969971,50.980003,344.579987,73.860008,145.705994,686.799988,0.19467,52.296764,4.298,590.037476,677.299988,12.308
0.14997,0.244,517.450012,517.459961,521.880005,599.820007,3.350037,590.037476,9.631,541.839966,211.039993,662.450012,0.12368,662.450012,486.899994,0.121,4.4,670.75,340.949982,211.039993,49.169998,1000.199951,0.20616,0.11661,174.552002,0.14997,521.880005,521.880005,0.1717,521.880005,50.82,344.579987,73.949997,145.705994,686.799988,0.19482,52.296486,4.288,590.037476,677.349976,12.308
0.14997,0.244,517.450012,517.459961,521.789978,599.76001,3.350037,590.037476,9.635,541.76001,211.039993,662.450012,0.12374,662.450012,486.899994,0.12105,4.390001,670.75,341,211.039993,49.110001,1000.199951,0.20624,0.11667,174.552002,0.14997,521.789978,521.789978,0.1715,521.789978,50.579994,344.549988,73.950005,145.705994,686.799988,0.19488,52.296207,4.274,590.037476,677.349976,12.308
0.14997,0.244,517.450012,517.459961,521.72998,599.76001,3.350037,590.037476,9.639,541.679993,211.039993,662.450012,0.12376,662.450012,486.899994,0.121075,4.395,670.75,341.100006,211.039993,49.121998,999.599976,0.20624,0.116685,174.552002,0.14997,521.72998,521.72998,0.17125,521.72998,50.329998,344.549988,73.950005,145.705994,686.799988,0.19488,52.295929,4.254,590.037476,677.349976,12.308
0.14997,0.244,517.450012,517.48999,521.669983,599.940002,3.350037,590.037476,9.639999,541.599976,211.039993,662.450012,0.12378,662.450012,486.944977,0.1211,4.399992,670.799988,341.149994,211.039993,49.139999,999.599976,0.20616,0.1167,174.524002,0.14997,521.669983,521.669983,0.171075,521.669983,50.154999,344.549988,73.949989,145.705994,686.799988,0.19485,52.29565,4.233,590.037476,677.349976,12.308
0.14997,0.244,517.450012,517.48999,521.609985,599.940002,3.350037,590.037476,9.642,541.519958,211.019989,662.450012,0.12376,662.450012,486.944977,0.121075,4.395,670.799988,341.199982,211.019989,49.194,1000.199951,0.20616,0.116685,174.537994,0.14997,521.609985,521.609985,0.171025,521.609985,50.124996,344.549988,73.889999,145.705994,686.799988,0.19479,52.295372,4.219,590.037476,677.349976,12.308
0.14997,0.244,517.5,517.48999,521.580017,600,3.350037,590.037476,9.642,541.47998,211.019989,662.450012,0.12374,662.450012,486.944977,0.12105,4.390001,670.799988,341.299988,211.019989,49.242001,1000.199951,0.20608,0.11667,174.537994,0.14997,521.580017,521.580017,0.171075,521.580017,50.195,344.549988,73.890007,145.705994,686.839966,0.19476,52.295094,4.216,590.037476,677.349976,12.308
0.14997,0.244,517.5,517.48999,521.549988,600,3.350037,590.037476,9.642,541.440002,211.019989,662.450012,0.12372,662.450012,486.944977,0.12105,4.409999,670.799988,341.350006,211.019989,49.295998,1000.199951,0.20608,0.11664,174.537994,0.14997,521.549988,521.549988,0.171175,521.549988,50.315006,344.579987,73.830002,145.705994,686.839966,0.1947,52.294815,4.221,590.037476,677.349976,12.308
0.14997,0.244,517.5,517.519958,521.519958,600,3.350037,590.037476,9.641,541.399963,211.019989,662.450012,0.1237,662.450012,486.944977,0.121025,4.404999,670.799988,341.399994,211.019989,49.337997,1000.199951,0.206,0.116625,174.524002,0.14997,521.519958,521.519958,0.171275,521.519958,50.414993,344.579987,73.830009,145.705994,686.839966,0.19467,52.294537,4.23,590.037476,677.349976,12.308
0.14997,0.244,517.5,517.519958,521.48999,600.059998,3.350037,590.037476,9.639999,541.359985,211.019989,662.450012,0.12368,662.450012,486.944977,0.121,4.4,670.799988,341.449982,211.019989,49.379997,999.599976,0.206,0.11661,174.509995,0.14997,521.48999,521.48999,0.17135,521.48999,50.510006,344.579987,73.770004,145.705994,686.839966,0.19461,52.294258,4.239,590.037476,677.349976,12.308
0.14997,0.244,517.5,517.519958,521.48999,600.059998,3.350037,590.037476,9.639999,541.359985,211.019989,662.450012,0.12366,662.450012,486.98999,0.120975,4.394993,670.799988,341.5,211.019989,49.41,999.599976,0.20592,0.116595,174.481995,0.14997,521.48999,521.48999,0.171375,521.48999,50.534992,344.579987,73.740005,145.705994,686.839966,0.19458,52.29398,4.246,590.037476,677.349976,12.307
0.14997,0.24402,517.5,517.519958,521.48999,599.880005,3.350037,590.037476,9.639,541.359985,211.019989,662.450012,0.12366,662.450012,486.98999,0.120975,4.394993,670.799988,341.549988,211.019989,49.427998,1000.199951,0.20592,0.11658,174.481995,0.14997,521.48999,521.48999,0.1714,521.48999,50.579994,344.579987,73.770004,145.705994,686.839966,0.19458,52.293701,4.251,590.037476,677.349976,12.307
0.15,0.24402,517.549988,517.549988,521.48999,599.880005,3.350037,590.037476,9.639,541.359985,211.019989,662.5,0.12364,662.5,486.98999,0.120975,4.414998,670.799988,341.600006,211.019989,49.445999,1000.199951,0.20592,0.116565,174.468002,0.15,521.48999,521.48999,0.171425,521.48999,50.605,344.579987,73.740005,145.705994,686.839966,0.19455,52.302036,4.254,590.037476,677.349976,12.307
0.15,0.24402,517.549988,517.549988,521.48999,599.880005,3.350037,590.037476,9.638,541.320007,211.019989,662.5,0.12364,662.5,486.98999,0.120975,4.414998,670.799988,341.649994,211.019989,49.452,1000.199951,0.20592,0.116565,174.440002,0.15,521.48999,521.48999,0.17145,521.48999,50.62999,344.579987,73.740005,145.705994,686.839966,0.19455,52.302036,4.255,590.037476,677.349976,12.307
0.15,0.24402,517.549988,517.549988,521.48999,600.059998,3.350037,590.037476,9.638,541.320007,211.019989,662.5,0.12364,662.5,486.98999,0.120975,4.414998,670.799988,341.699982,211.019989,49.452,1000.199951,0.20592,0.116565,174.440002,0.15,521.48999,521.48999,0.17145,521.48999,50.62999,344.579987,73.740005,145.705994,686.839966,0.19455,52.302036,4.256,590.037476,677.349976,12.308
0.14997,0.24402,517.549988,517.549988,521.459961,600.059998,3.350037,590.037476,9.638,541.320007,211.019989,662.5,0.12364,662.5,486.98999,0.120975,4.394993,670.799988,341.75,211.019989,49.445999,999.599976,0.20592,0.11658,174.440002,0.14997,521.459961,521.459961,0.17145,521.459961,50.62999,344.579987,73.740005,145.705994,686.839966,0.19455,52.293423,4.257,590.037476,677.349976,12.308
0.14997,0.24402,517.549988,517.580017,521.459961,600.059998,3.400024,590.037476,9.638,541.320007,211.019989,662.5,0.12366,662.5,487.034973,0.120975,4.394993,670.799988,341.75,211.019989,49.439999,999.599976,0.20592,0.11658,174.425995,0.14997,521.459961,521.459961,0.17145,521.459961,50.609989,344.579987,73.710007,145.705994,686.839966,0.19455,52.293144,4.256,590.037476,677.349976,12.309999
0.14997,0.244,517.549988,517.580017,521.459961,600.059998,3.400024,590.037476,9.638,541.320007,211.019989,662.5,0.12364,662.5,487.034973,0.120975,4.394993,670.799988,341.799988,211.019989,49.452,999.599976,0.20584,0.11658,174.425995,0.14997,521.459961,521.459961,0.171425,521.459961,50.605,344.579987,73.740005,145.705994,686.839966,0.19455,52.292866,4.256,590.037476,677.349976,12.309
0.14997,0.244,517.549988,517.580017,521.459961,600.059998,3.350037,590.037476,9.638,541.320007,211.019989,662.5,0.12364,662.5,487.034973,0.120975,4.394993,670.799988,341.850006,211.019989,49.458,1000.199951,0.20584,0.11658,174.397995,0.14997,521.459961,521.459961,0.171375,521.459961,50.554993,344.579987,73.740005,145.705994,686.839966,0.19455,52.292587,4.254,590.037476,677.399963,12.309
0.14997,0.244,517.599976,517.580017,521.459961,600.059998,3.350037,590.037476,9.637,541.320007,211.019989,662.5,0.12364,662.5,487.034973,0.12095,4.390001,670.799988,341.949982,211.019989,49.487999,1000.199951,0.20584,0.116565,174.397995,0.14997,521.459961,521.459961,0.17135,521.459961,50.530003,344.579987,73.709991,145.705994,686.839966,0.19452,52.29203,4.25,590.037476,677.399963,12.307
0.14997,0.244,517.599976,517.609985,521.459961,599.940002,3.350037,590.037476,9.637,541.320007,211.019989,662.5,0.12364,662.5,487.034973,0.12095,4.390001,670.849976,342.049988,211.019989,49.5,1000.199951,0.20584,0.116565,174.412003,0.14997,521.459961,521.459961,0.17135,521.459961,50.550007,344.579987,73.68,145.705994,686.839966,0.19449,52.291752,4.25,590.037476,677.399963,12.307
0.14997,0.244,517.599976,517.609985,521.459961,599.940002,3.350037,590.037476,9.637,541.320007,211.019989,662.5,0.12362,662.5,487.034973,0.12095,4.390001,670.849976,342.100006,211.019989,49.506001,1000.199951,0.20584,0.11655,174.412003,0.14997,521.459961,521.459961,0.171375,521.459961,50.574997,344.579987,73.68,145.705994,686.839966,0.19449,52.291473,4.251,590.037476,677.399963,12.307
0.14997,0.244,517.599976,517.609985,521.459961,599.940002,3.350037,590.037476,9.636,541.320007,211.019989,662.5,0.12362,662.5,487.079987,0.12095,4.390001,670.849976,342.149994,211.019989,49.506001,1000.199951,0.20584,0.11655,174.384003,0.14997,521.459961,521.459961,0.171375,521.459961,50.574997,344.579987,73.68,145.705994,686.880005,0.19449,52.291195,4.252,590.037476,677.399963,12.307
0.14997,0.244,517.599976,517.609985,521.429993,600.059998,3.350037,590.037476,9.636,541.320007,211.019989,662.5,0.12362,662.5,487.079987,0.12095,4.390001,670.849976,342.25,211.019989,49.511997,999.599976,0.20584,0.11655,174.384003,0.14997,521.429993,521.429993,0.171375,521.429993,50.574997,344.579987,73.68,145.705994,686.880005,0.19449,52.290916,4.253,590.037476,677.399963,12.307
0.14997,0.244,517.599976,517.640015,521.429993,600.059998,3.350037,590.037476,9.636,541.279968,211.019989,662.5,0.12362,662.5,487.079987,0.12095,4.390001,670.849976,342.350006,211.019989,49.511997,999.599976,0.20584,0.11655,174.384003,0.14997,521.429993,521.429993,0.17135,521.429993,50.550007,344.579987,73.68,145.716995,686.880005,0.19449,52.290638,4.252,590.037476,677.399963,12.307
0.14997,0.244,517.599976,517.640015,521.429993,599.940002,3.350037,590.037476,9.636,541.279968,211.019989,662.5,0.12362,662.5,487.079987,0.12095,4.390001,670.849976,342.399994,211.019989,49.511997,1000.199951,0.20584,0.11655,174.384003,0.14997,521.429993,521.429993,0.171325,521.429993,50.525002,344.579987,73.709999,145.716995,686.880005,0.19449,52.290359,4.25,590.037476,677.399963,12.307
0.14997,0.244,517.649963,517.640015,521.429993,599.940002,3.350037,590.037476,9.636,541.279968,211.019989,662.5,0.12362,662.5,487.079987,0.12095,4.390001,670.849976,342.5,211.019989,49.511997,1000.199951,0.20584,0.11655,174.384003,0.14997,521.429993,521.429993,0.1713,521.429993,50.499996,344.579987,73.709999,145.716995,686.880005,0.19449,52.290081,4.248,590.037476,677.399963,12.307
0.14997,0.244,517.649963,517.640015,521.429993,600.059998,3.350037,590.037476,9.636,541.279968,211.019989,662.5,0.12362,662.5,487.079987,0.12095,4.390001,670.849976,342.549988,211.019989,49.511997,1000.199951,0.20584,0.11655,174.384003,0.14997,521.429993,521.429993,0.1713,521.429993,50.499996,344.579987,73.709999,145.716995,686.880005,0.19449,52.289803,4.247,590.037476,677.399963,12.307
0.14997,0.244,517.649963,517.640015,521.399963,600.059998,3.350037,590.037476,9.636,541.279968,211.019989,662.5,0.12362,662.5,487.079987,0.12095,4.390001,670.849976,342.649994,211.019989,49.511997,1000.199951,0.20584,0.11655,174.397995,0.14997,521.399963,521.399963,0.171275,521.399963,50.474995,344.579987,73.709999,145.716995,686.880005,0.19449,52.289524,4.246,590.037476,677.399963,12.307
0.15,0.244,517.649963,517.669983,521.399963,599.940002,3.350037,590.037476,9.636,541.23999,211.019989,662.5,0.12362,662.5,487.079987,0.12095,4.390001,670.849976,342.699982,211.019989,49.511997,999.599976,0.20584,0.116565,174.397995,0.15,521.399963,521.399963,0.171275,521.399963,50.474995,344.579987,73.68,145.716995,686.880005,0.19449,52.297859,4.245,590.037476,677.399963,12.306
0.15,0.244,517.649963,517.669983,521.399963,599.940002,3.350037,590.037476,9.636,541.23999,211.019989,662.549988,0.12362,662.549988,487.125,0.12095,4.390001,670.849976,342.75,211.019989,49.506001,999.599976,0.20584,0.116565,174.397995,0.15,521.399963,521.399963,0.171275,521.399963,50.474995,344.579987,73.68,145.716995,686.880005,0.19449,52.297859,4.244,590.037476,677.399963,12.304999
0.14997,0.244,517.649963,517.669983,521.369995,600.059998,3.350037,590.037476,9.636,541.23999,211.019989,662.549988,0.12364,662.549988,487.125,0.12095,4.390001,670.849976,342.850006,211.019989,49.493999,1000.199951,0.20584,0.116565,174.397995,0.14997,521.369995,521.369995,0.17125,521.369995,50.450005,344.579987,73.68,145.716995,686.880005,0.19449,52.289246,4.244,590.037476,677.399963,12.304999
0.14997,0.244,517.649963,517.669983,521.369995,600.059998,3.350037,590.037476,9.636,541.23999,211.019989,662.549988,0.12364,662.549988,487.125,0.12095,4.390001,670.849976,342.899994,211.019989,49.493999,1000.199951,0.20584,0.116565,174.397995,0.14997,521.369995,521.369995,0.17125,521.369995,50.450005,344.579987,73.709991,145.716995,686.880005,0.19452,52.288967,4.243,590.037476,677.399963,12.307
0.14997,0.244,517.649963,517.669983,521.339966,599.940002,3.350037,590.037476,9.636,541.200012,211.019989,662.549988,0.12364,662.549988,487.125,0.12095,4.390001,670.849976,342.949982,211.019989,49.493999,1000.199951,0.20584,0.116565,174.397995,0.14997,521.339966,521.339966,0.171225,521.339966,50.424999,344.579987,73.68,145.716995,686.880005,0.19449,52.288689,4.241,590.037476,677.399963,12.307
0.15,0.244,517.700012,517.700012,521.339966,599.940002,3.350037,590.037476,9.636,541.200012,211.019989,662.549988,0.12364,662.549988,487.125,0.12095,4.390001,670.849976,343,211.019989,49.493999,1000.199951,0.20584,0.116565,174.397995,0.15,521.339966,521.339966,0.1712,521.339966,50.399998,344.579987,73.68,145.716995,686.880005,0.19449,52.297024,4.239,590.037476,677.399963,12.304999
0.15,0.244,517.700012,517.700012,521.309998,600.059998,3.299988,590.070007,9.636,541.200012,211.019989,662.549988,0.12364,662.549988,487.125,0.12095,4.390001,670.849976,343.049988,211.019989,49.5,1000.199951,0.20584,0.116565,174.425995,0.15,521.309998,521.309998,0.171175,521.309998,50.375008,344.579987,73.68,145.716995,686.880005,0.19449,52.297024,4.237,590.070007,677.450012,12.304999
0.14997,0.244,517.700012,517.700012,521.309998,600.059998,3.299988,590.070007,9.636,541.159973,211.019989,662.549988,0.12364,662.549988,487.125,0.12095,4.390001,670.849976,343.100006,211.019989,49.5,999.599976,0.20584,0.116565,174.425995,0.14997,521.309998,521.309998,0.171175,521.309998,50.375008,344.579987,73.68,145.716995,686.880005,0.19449,52.28841,4.236,590.070007,677.450012,12.304999
0.14997,0.244,517.700012,517.700012,521.279968,599.940002,3.349976,590.070007,9.636,541.159973,211.019989,662.549988,0.12364,662.549988,487.125,0.12095,4.390001,670.849976,343.149994,211.019989,49.493999,999.599976,0.20584,0.116565,174.425995,0.14997,521.279968,521.279968,0.171175,521.279968,50.375008,344.579987,73.68,145.716995,686.880005,0.19449,52.288132,4.236,590.070007,677.450012,12.307
